"# (R23 - production T).gT"	"[Z]"	"[mu2]"	"[mZ]"	"[mF]"	"[F]"	"[mP]"	"[PE]"	"[PG]"	"[PM]"	"[I]"	"[T]"	"[mS]"	"[S]"	"(R21 - production I).T0_6"
0.134758	177705	5673.93	531.91	209.28	209280	377.982	12423.3	11595.1	139141	0.0505873	0.134758	20750.7	212507	0.11
0.0559849	23283.9	14701.3	185.963	522.697	522697	313.616	6088.83	5682.91	68194.9	0.0896317	0.0559849	18187.3	186256	0.11
0.0540147	497924	1902.45	760.092	524.281	524281	514.687	24132.8	22524	270288	0.0907665	0.0540147	18106.2	185425	0.11
0.0172412	4490.31	20291.3	49.5076	538.196	538196	287.585	4521.02	4219.62	50635.4	0.107626	0.0172412	16851.2	172573	0.11
0.105984	83264.6	9172.18	398.128	393.669	393669	356.763	9199.79	8586.47	103038	0.0623401	0.105984	20022.9	205054	0.11
0.0373735	5003.84	19523	53.2394	533.444	533444	290.424	4684.62	4372.31	52467.7	0.0997545	0.0373735	17449.1	178695	0.11
0.0262866	4673.9	19997.4	50.8487	536.656	536656	288.653	4582.19	4276.71	51320.5	0.104652	0.0262866	17079.6	174912	0.11
0.181333	107648	8103.91	452.287	69.9211	69921.1	123.591	3409.67	3182.36	38188.3	0.0376308	0.181333	21513.9	220323	0.11
0.0574939	42179.4	12432.3	280.782	521.391	521391	329.046	7096.42	6623.33	79479.9	0.0887577	0.0574939	18249.5	186893	0.11
0.108491	85237.5	9060.73	402.31	379.943	379943	357.462	9280.82	8662.1	103945	0.0611839	0.108491	20096.1	205803	0.11
0.115763	197136	5197.19	547.671	335.857	335857	414.527	14159.4	13215.4	158585	0.0579745	0.115763	20297.3	207864	0.11
0.115198	90518.8	8776.29	413.105	339.476	339476	358.499	9473.24	8841.69	106100	0.0582159	0.115198	20282.3	207710	0.11
0.0579975	42750.6	12370.6	283.034	520.937	520937	329.517	7128.32	6653.1	79837.2	0.0884652	0.0579975	18270.3	187106	0.11
0.0928184	72890.8	9810.78	374.569	451.908	451908	351.505	8725.85	8144.13	97729.5	0.0688269	0.0928184	19605.7	200782	0.11
0.0886439	69577	10035.8	366.407	465.735	465735	349.461	8562.88	7992.02	95904.2	0.0710218	0.0886439	19462	199310	0.11
0.0243026	4627.11	20070.1	50.5078	537.065	537065	288.386	4566.89	4262.43	51149.2	0.105393	0.0243026	17023	174332	0.11
0.115338	90628.7	8770.58	413.324	338.583	338583	358.504	9476.75	8844.97	106140	0.058156	0.115338	20286	207749	0.11
0.115935	91097.7	8746.29	414.255	334.749	334749	358.514	9491.45	8858.68	106304	0.0579013	0.115935	20301.9	207911	0.11
0.0415712	349419	2875.64	647.007	531.72	531720	481.565	20345.3	18988.9	227867	0.0976276	0.0415712	17607	180312	0.11
0.141411	107786	7983.18	445.979	170.679	170679	320.164	8903.34	8309.78	99717.4	0.0483212	0.141411	20887.1	213904	0.11
0.047371	5406.37	19024.9	56.1363	528.745	528745	292.347	4797.31	4477.49	53729.9	0.0945122	0.047371	17835.6	182653	0.11
0.11384	199398	5145.89	549.435	348.066	348066	416.564	14289.4	13336.7	160041	0.0588022	0.11384	20245.7	207335	0.11
0.136637	105847	8057.72	442.13	197.775	197775	337.228	9331.83	8709.71	104517	0.0499312	0.136637	20790.3	212913	0.11
0.0493533	5499.24	18921	56.8032	527.543	527543	292.757	4821.51	4500.08	54001	0.0934106	0.0493533	17915.6	183473	0.11
0.182928	108153	8083.18	453.221	68.9109	68910.9	120.911	3340.27	3117.59	37411	0.0372912	0.182928	21533.4	220522	0.11
0.120412	94602.2	8569.39	421.096	305.133	305133	357.989	9583.93	8945	107340	0.0560354	0.120412	20417.7	209097	0.11
0.021153	4560.37	20176.4	50.0205	537.629	537629	288	4544.72	4241.74	50900.9	0.10647	0.021153	16940.4	173486	0.11
0.113959	89543.5	8827.35	411.153	347.32	347320	358.423	9441.06	8811.66	105740	0.0587505	0.113959	20248.9	207369	0.11
0.0961025	75485.2	9642.16	380.73	439.535	439535	353.006	8850.18	8260.17	99122	0.0671453	0.0961025	19715	201900	0.11
0.0801428	246212	4222.68	582.061	488.121	488121	443.236	16463.3	15365.8	184389	0.0756714	0.0801428	19153	196146	0.11
0.089983	70642.5	9962.21	369.069	461.521	461521	350.132	8615.75	8041.36	96496.4	0.070311	0.089983	19508.7	199788	0.11
0.0873297	234758	4426.5	574.626	469.677	469677	437.883	15972.4	14907.5	178891	0.0717255	0.0873297	19415.6	198835	0.11
0.0850424	66696.7	10240.7	359.023	476.098	476098	347.585	8417.91	7856.71	94280.6	0.0729639	0.0850424	19333.7	197996	0.11
0.0426458	5202.96	19266.4	54.6742	531.225	531225	291.407	4741.98	4425.85	53110.2	0.0970643	0.0426458	17648.5	180738	0.11
0.122605	96299.1	8486.59	424.338	290.254	290254	357.242	9614.49	8973.53	107682	0.0551509	0.122605	20472.3	209656	0.11
0.0960991	75482.5	9642.33	380.723	439.548	439548	353.005	8850.05	8260.05	99120.5	0.0671471	0.0960991	19714.9	201899	0.11
0.0189639	4519.41	20243.2	49.7208	537.963	537963	287.758	4530.92	4228.86	50746.3	0.107143	0.0189639	16888.6	172955	0.11
0.154813	173350	5829.96	531.373	114.006	114006	262.395	8519.02	7951.08	95413	0.0442133	0.154813	21131.1	216403	0.11
0.00770154	4379.16	20480.8	48.6907	539.045	539045	286.908	4482.47	4183.64	50203.7	0.109517	0.00770154	16704.4	171069	0.11
0.0630705	47948.5	11834.1	302.359	515.79	515790	333.737	7417.56	6923.06	83076.7	0.085506	0.0630705	18478.9	189241	0.11
0.161747	105926	8138.3	446.991	95.5595	95559.5	194.707	5359.53	5002.23	60026.7	0.0423076	0.161747	21243	217548	0.11
0.0682384	268041	3868.67	595.723	509.315	509315	452.66	17365	16207.4	194488	0.0824888	0.0682384	18688.8	191391	0.11
0.0693983	16736.1	15471.3	141.111	507.665	507665	308.975	5805.41	5418.38	65020.6	0.0818141	0.0693983	18735.3	191868	0.11
0.0381618	403571	2428.43	685.067	533.144	533144	496.17	21962.3	20498.1	245978	0.0993647	0.0381618	17478.1	178993	0.11
0.048543	476071	2002.89	741.867	528.046	528046	511.058	23694.7	22115.1	265381	0.0938628	0.048543	17882.8	183137	0.11
0.176788	106455	8151.29	449.956	73.4495	73449.5	133.176	3662.69	3418.51	41022.2	0.0386306	0.176788	21456.4	219734	0.11
0.0430985	5221.4	19243.7	54.8068	531.009	531009	291.495	4747.13	4430.66	53167.9	0.096825	0.0430985	17666.2	180919	0.11
0.0504971	5554.97	18860.4	57.2033	526.801	526801	292.996	4835.73	4513.35	54160.2	0.0927681	0.0504971	17962.1	183950	0.11
0.00626286	4369.76	20497.3	48.6214	539.114	539114	286.85	4479.16	4180.55	50166.6	0.10968	0.00626286	16691.7	170939	0.11
0.0401378	5104.71	19390.4	53.9667	532.346	532346	290.93	4714.08	4399.81	52797.7	0.0983675	0.0401378	17552.2	179752	0.11
0.113906	89502	8829.54	411.069	347.65	347650	358.418	9439.65	8810.34	105724	0.0587734	0.113906	20247.5	207354	0.11
0.0318853	4825.85	19770.8	51.9523	535.248	535248	289.491	4630.53	4321.83	51862	0.102327	0.0318853	17256.1	176719	0.11
0.106279	83496.3	9158.93	398.624	392.1	392100	356.852	9209.51	8595.54	103147	0.062203	0.106279	20031.6	205143	0.11
0.122699	96371.7	8483.1	424.476	289.611	289611	357.201	9615.54	8974.5	107694	0.0551133	0.122699	20474.6	209679	0.11
0.142321	660309	1399.91	906.97	165.899	165899	450.565	22390.5	20897.8	250774	0.0480233	0.142321	20904.9	214086	0.11
0.100459	78917.1	9428.54	388.593	420.947	420947	354.824	9009.33	8408.71	100905	0.0649789	0.100459	19854.6	203330	0.11
0.120932	641780	1435.4	888.24	301.624	301624	519.074	25686.7	23974.3	287691	0.0558241	0.120932	20430.7	209230	0.11
0.120457	94636.7	8567.68	421.162	304.834	304834	357.978	9584.66	8945.68	107348	0.0560173	0.120457	20418.8	209108	0.11
0.147912	662612	1399.97	910.145	139.501	139501	407.254	20238.1	18888.9	226667	0.0462553	0.147912	21010.3	215166	0.11
0.173673	174280	5847.06	535.609	76.5344	76534.4	155.737	5049.48	4712.84	56554.1	0.0393443	0.173673	21415.2	219312	0.11
0.200085	161752	6206.12	524.48	62.7879	62787.9	112.757	3556.31	3319.23	39830.7	0.0339772	0.200085	21722.1	222455	0.11
0.106369	83567.7	9154.86	398.777	391.613	391613	356.879	9212.5	8598.33	103180	0.0621608	0.106369	20034.3	205170	0.11
0.161967	105892	8140.6	446.976	95.078	95078	193.42	5323.29	4968.4	59620.9	0.0422495	0.161967	21246.4	217583	0.11
0.196425	113906	7844.65	462.995	63.5717	63571.7	107.589	3019.62	2818.31	33819.8	0.0346353	0.196425	21684.8	222073	0.11
0.105677	83022.7	9186.05	397.609	395.296	395296	356.668	9189.59	8576.96	102923	0.0624837	0.105677	20013.8	204960	0.11
0.087769	68879.4	10084.6	364.644	468.381	468381	349.014	8528.03	7959.49	95513.9	0.0714896	0.087769	19431.2	198994	0.11
0.0173732	4492.44	20287.8	49.5233	538.179	538179	287.598	4521.75	4220.3	50643.6	0.107591	0.0173732	16854	172601	0.11
0.0666958	51306.8	11511.1	313.85	511.393	511393	336.39	7602.57	7095.73	85148.8	0.083388	0.0666958	18626.5	190753	0.11
0.028415	4728.19	19914.7	51.2435	536.167	536167	288.957	4599.7	4293.05	51516.6	0.103807	0.028415	17144	175571	0.11
0.0708954	550395	1698.99	805.432	505.417	505417	521.993	25048.7	23378.8	280545	0.0809456	0.0708954	18795.1	192479	0.11
0.11218	88143.2	8901.81	408.318	358.304	358304	358.212	9391.91	8765.78	105189	0.0595285	0.11218	20200.2	206870	0.11
0.157424	106786	8084.01	447.54	106.281	106281	221.985	6132.19	5723.38	68680.6	0.0434789	0.157424	21174.3	216845	0.11
0.0820884	577553	1610.4	829.591	483.614	483614	524.905	25447.7	23751.2	285014	0.0745878	0.0820884	19225.6	196889	0.11
0.101259	79546.6	9390.47	390.002	417.256	417256	355.133	9037.76	8435.25	101223	0.0645893	0.101259	19879.5	203586	0.11
0.134504	104674	8106.34	439.927	210.866	210866	342.752	9454.43	8824.13	105890	0.0506769	0.134504	20745.3	212452	0.11
0.125845	98759.8	8369.83	428.971	268.121	268121	355.329	9634.87	8992.55	107911	0.0538789	0.125845	20550.4	210456	0.11
0.0632545	48124.1	11816.8	302.978	515.582	515582	333.877	7427.28	6932.13	83185.5	0.0853985	0.0632545	18486.4	189319	0.11
0.169043	105450	8181.45	447.402	82.3812	82381.2	158.233	4343.28	4053.73	48644.8	0.0404502	0.169043	21351.2	218657	0.11
0.0166346	4480.72	20307.3	49.4373	538.272	538272	287.527	4517.74	4216.56	50598.7	0.107787	0.0166346	16838.8	172446	0.11
0.128885	182898	5538.76	536.153	247.499	247499	394.112	13093.6	12220.7	146649	0.0527222	0.128885	20621.1	211180	0.11
0.0322382	4836.42	19755.5	52.0289	535.146	535146	289.548	4633.82	4324.9	51898.8	0.102169	0.0322382	17267.9	176840	0.11
0.077742	60762.1	10693.2	342.854	493.234	493234	343.479	8110.89	7570.16	90842	0.0770225	0.077742	19062.1	195214	0.11
0.00964349	4394.91	20453.4	48.8067	538.928	538928	287.006	4488	4188.8	50265.6	0.109245	0.00964349	16725.6	171286	0.11
0.0423312	345117	2917.39	644.149	531.372	531372	480.256	20204	18857.1	226285	0.0972299	0.0423312	17636.3	180613	0.11
0.112958	88755.5	8869.08	409.563	353.543	353543	358.318	9413.8	8786.22	105435	0.0591868	0.112958	20221.6	207089	0.11
0.222381	687264	1377.45	939.458	60.6341	60634.1	142.165	7083.69	6611.44	79337.3	0.0304612	0.222381	21919.7	224478	0.11
0.0908465	595683	1556.38	845.928	458.695	458695	526.302	25676.5	23964.7	287576	0.0698559	0.0908465	19538.5	200093	0.11
0.123987	97357.4	8435.9	426.34	280.815	280815	356.558	9627.25	8985.44	107825	0.0546032	0.123987	20505.9	210001	0.11
0.0943642	74113	9730.55	377.495	446.254	446254	352.224	8784.81	8199.15	98389.8	0.0680304	0.0943642	19657.6	201312	0.11
0.0870746	68324.8	10123.7	363.231	470.42	470420	348.655	8500.21	7933.53	95202.3	0.0718628	0.0870746	19406.6	198742	0.11
0.0321546	4833.91	19759.2	52.0106	535.17	535170	289.535	4633.04	4324.17	51890.1	0.102207	0.0321546	17265.1	176812	0.11
0.124801	97975.1	8406.64	427.502	275.25	275250	356.066	9632.04	8989.9	107879	0.0542841	0.124801	20525.5	210201	0.11
0.0946389	74330.1	9716.46	378.01	445.218	445218	352.35	8795.21	8208.86	98506.3	0.0678897	0.0946389	19666.7	201406	0.11
0.106355	83556.4	9155.51	398.752	391.691	391691	356.874	9212.02	8597.89	103175	0.0621675	0.106355	20033.8	205166	0.11
0.0651204	534290	1756.48	791.307	513.384	513384	519.962	24787.3	23134.8	277617	0.0843079	0.0651204	18562.5	190098	0.11
0.108401	205988	5000.41	554.459	380.446	380446	421.683	14641.3	13665.2	163982	0.0612246	0.108401	20093.5	205777	0.11
0.0344713	4906.08	19656.8	52.5331	534.456	534456	289.918	4655.25	4344.9	52138.8	0.101147	0.0344713	17344.8	177628	0.11
0.0547247	24361.6	14568.7	192.691	523.725	523725	314.432	6140.07	5730.73	68768.8	0.0903585	0.0547247	18135.4	185724	0.11
0.0935827	225577	4599.59	568.459	449.15	449150	433.291	15567.4	14529.6	174355	0.068432	0.0935827	19631.5	201045	0.11
0.0236737	4613.05	20092.3	50.4052	537.186	537186	288.305	4562.25	4258.1	51097.2	0.105618	0.0236737	17005.8	174156	0.11
0.11091	87142.4	8955.86	406.269	365.939	365939	357.997	9354.92	8731.26	104775	0.0600924	0.11091	20164.8	206507	0.11
0.0593184	44188.3	12217.7	288.585	519.699	519699	330.696	7208.56	6727.99	80735.8	0.0876966	0.0593184	18324.7	187663	0.11
0.0598105	20833.9	14996.9	169.966	519.22	519220	311.822	5977.38	5578.89	66946.7	0.0874098	0.0598105	18345	187871	0.11
0.135045	177484	5679.88	531.734	207.497	207497	377.018	12385.7	11560	138720	0.0504863	0.135045	20756.8	212570	0.11
0.00474473	4361.94	20511	48.5638	539.171	539171	286.801	4476.4	4177.97	50135.6	0.109816	0.00474473	16681	170830	0.11
0.0926943	72792.6	9817.29	374.332	452.349	452349	351.447	8721.09	8139.68	97676.2	0.0688913	0.0926943	19601.5	200739	0.11
0.0588626	514829	1831.59	774.477	520.134	520134	517.256	24448.3	22818.4	273820	0.0879621	0.0588626	18306	187471	0.11
0.0866673	67999.1	10146.9	362.397	471.593	471593	348.443	8483.82	7918.23	95018.7	0.0720824	0.0866673	19392.1	198593	0.11
0.000523076	4351.54	20529.4	48.487	539.246	539246	286.737	4472.71	4174.53	50094.4	0.109998	0.000523076	16666.8	170685	0.11
0.130921	102398	8204.57	435.717	233.938	233938	349.61	9581.84	8943.05	107317	0.0519676	0.130921	20667	211650	0.11
0.185537	109067	8045.34	454.863	67.4715	67471.5	117.158	3244.65	3028.34	36340.1	0.036748	0.185537	21564.5	220841	0.11
0.101372	79635.9	9385.09	390.202	416.724	416724	355.176	9041.78	8438.99	101268	0.0645342	0.101372	19883.1	203622	0.11
0.150328	108292	7990.16	448.469	129.697	129697	270.272	7512.44	7011.61	84139.3	0.0455231	0.150328	21053.7	215611	0.11
0.0859273	67406.6	10189.3	360.87	473.678	473678	348.055	8453.91	7890.31	94683.7	0.0724828	0.0859273	19365.6	198322	0.11
0.101509	79743	9378.65	390.44	416.085	416085	355.227	9046.58	8443.48	101322	0.0644682	0.101509	19887.3	203665	0.11
0.0613201	46241.5	12005.3	296.233	517.689	517689	332.365	7322.88	6834.69	82016.2	0.0865289	0.0613201	18407.1	188506	0.11
0.131495	102784	8187.62	436.429	230.161	230161	348.692	9567.24	8929.43	107153	0.0517574	0.131495	20679.8	211781	0.11
0.0326071	4847.6	19739.5	52.1098	535.037	535037	289.608	4637.29	4328.14	51937.6	0.102004	0.0326071	17280.4	176968	0.11
0.113648	89299	8840.25	410.661	349.262	349262	358.394	9432.72	8803.87	105646	0.0588855	0.113648	20240.5	207282	0.11
0.10712	84158.5	9121.31	400.034	387.551	387551	357.096	9237	8621.2	103454	0.061813	0.10712	20056.3	205396	0.11
0.15041	108279	7990.99	448.467	129.382	129382	269.729	7496.95	6997.16	83965.9	0.0454986	0.15041	21055.2	215625	0.11
0.167113	666693	1411.71	918.056	85.3445	85344.5	238.963	11858.5	11067.9	132815	0.0409274	0.167113	21323.4	218373	0.11
0.0872967	68502.3	10111.2	363.685	469.774	469774	348.771	8509.12	7941.85	95302.2	0.0717432	0.0872967	19414.5	198823	0.11
0.0955159	75022.4	9671.78	379.645	441.846	441846	352.746	8828.23	8239.68	98876.2	0.0674427	0.0955159	19695.7	201703	0.11
0.0642823	18710.4	15245.2	155.324	514.392	514392	310.332	5886.44	5494.01	65928.1	0.0847977	0.0642823	18528.4	189749	0.11
0.0740192	7224.54	17531.7	69.2642	500.268	500268	298.455	5169.24	4824.62	57895.5	0.0791444	0.0740192	18918.2	193741	0.11
0.0303248	4780.53	19836.9	51.6236	535.681	535681	289.245	4616.33	4308.57	51702.9	0.103007	0.0303248	17204.6	176192	0.11
0.129293	101272	8254.74	433.638	244.761	244761	351.883	9612.72	8971.87	107662	0.0525697	0.129293	20630.4	211275	0.11
0.049502	5506.39	18913.1	56.8546	527.448	527448	292.788	4823.35	4501.79	54021.5	0.0933274	0.049502	17921.7	183535	0.11
0.0461318	5350.64	19089.1	55.736	529.445	529445	292.096	4782.47	4463.64	53563.7	0.0951923	0.0461318	17785.9	182145	0.11
0.101183	79486.7	9394.07	389.869	417.61	417610	355.104	9035.07	8432.73	101193	0.0646262	0.101183	19877.2	203561	0.11
0.0673751	540769	1732.87	796.97	510.494	510494	520.803	24894.5	23234.9	278819	0.0829918	0.0673751	18654	191035	0.11
0.06827	267977	3869.65	595.684	509.271	509271	452.634	17362.5	16205	194460	0.0824704	0.06827	18690	191404	0.11
0.129172	101187	8258.58	433.48	245.571	245571	352.034	9614.43	8973.47	107682	0.0526148	0.129172	20627.6	211247	0.11
0.108814	625914	1474.34	873.507	378.113	378113	525.735	25897	24170.5	290046	0.0610366	0.108814	20105.4	205898	0.11
0.0348266	4917.61	19640.7	52.6165	534.339	534339	289.979	4658.75	4348.17	52178	0.10098	0.0348266	17357.4	177756	0.11
0.0598782	44775.7	12156.2	290.806	519.154	519154	331.175	7241.31	6758.55	81102.6	0.0873704	0.0598782	18347.8	187899	0.11
0.0953572	223084	4648.15	566.746	442.463	442463	431.98	15455.2	14424.9	173098	0.0675234	0.0953572	19690.5	201649	0.11
0.0455576	5325.4	19118.7	55.5546	529.757	529757	291.98	4775.67	4457.3	53487.5	0.095505	0.0455576	17763.1	181911	0.11
0.121968	95808.1	8510.36	423.404	294.592	294592	357.499	9606.83	8966.37	107596	0.0554059	0.121968	20456.5	209495	0.11
0.12492	186925	5438.5	539.468	274.439	274439	401.95	13462.1	12564.6	150776	0.0542378	0.12492	20528.4	210230	0.11
0.157052	664660	1406.03	914.145	107.321	107321	321.001	15940.3	14877.6	178532	0.0435823	0.157052	21168.2	216783	0.11
0.09063	71156.3	9927.15	370.34	459.412	459412	350.451	8641.09	8065.02	96780.2	0.0699698	0.09063	19531.1	200017	0.11
0.0986728	77510.9	9514.82	385.409	428.875	428875	354.105	8944.92	8348.6	100183	0.0658581	0.0986728	19798.1	202751	0.11
0.00935903	4392.38	20457.8	48.7881	538.947	538947	286.99	4487.12	4187.98	50255.7	0.109288	0.00935903	16722.2	171251	0.11
0.130447	102075	8218.86	435.121	237.07	237070	350.321	9592.38	8952.89	107435	0.0521418	0.130447	20656.4	211542	0.11
0.0610315	283709	3640.11	605.349	517.989	517989	458.939	17987	16787.8	201454	0.0866974	0.0610315	18395.2	188385	0.11
0.10717	84197.8	9119.1	400.117	387.278	387278	357.11	9238.61	8622.7	103472	0.06179	0.10717	20057.7	205411	0.11
0.0173255	4491.67	20289	49.5176	538.185	538185	287.593	4521.48	4220.05	50640.6	0.107604	0.0173255	16853	172591	0.11
0.0573093	41966.3	12455.4	279.935	521.555	521555	328.87	7084.52	6612.22	79346.6	0.0888648	0.0573093	18241.9	186815	0.11
0.137997	106505	8031.33	443.39	189.73	189730	333.062	9232.6	8617.09	103405	0.0494645	0.137997	20818.4	213201	0.11
0.0824462	242423	4288.67	579.628	482.748	482748	441.502	16302.4	15215.6	182587	0.0743897	0.0824462	19238.8	197024	0.11
0.181133	107587	8106.38	452.173	70.0559	70055.9	123.951	3419.05	3191.11	38293.4	0.0376739	0.181133	21511.4	220298	0.11
0.0888397	69732.9	10024.9	366.799	465.132	465132	349.56	8570.64	7999.26	95991.2	0.0709175	0.0888397	19468.9	199380	0.11
0.183171	108234	8079.86	453.368	68.766	68766	120.53	3330.46	3108.43	37301.2	0.03724	0.183171	21536.3	220553	0.11
0.0958251	75266.4	9656.14	380.217	440.633	440633	352.883	8839.81	8250.49	99005.9	0.0672858	0.0958251	19705.9	201807	0.11
0.0286491	4734.42	19905.4	51.2888	536.11	536110	288.992	4601.69	4294.91	51538.9	0.103711	0.0286491	17151.2	175645	0.11
0.0572722	41923.1	12460.1	279.762	521.588	521588	328.835	7082.11	6609.97	79319.6	0.0888864	0.0572722	18240.4	186799	0.11
0.091243	71642.7	9894.21	371.535	457.367	457367	350.751	8664.98	8087.32	97047.8	0.0696479	0.091243	19552.1	200233	0.11
0.162708	105785	8147.94	446.935	93.4959	93495.9	189.158	5203.49	4856.59	58279.1	0.0420546	0.162708	21257.7	217700	0.11
0.0909822	71435.8	9908.19	371.027	458.243	458243	350.624	8654.83	8077.84	96934.1	0.0697847	0.0909822	19543.2	200141	0.11
0.0613599	20037	15091	164.554	517.647	517647	311.257	5942.67	5546.49	66557.9	0.0865056	0.0613599	18408.7	188523	0.11
0.15047	172548	5838.68	529.614	129.151	129151	294.107	9542.07	8905.93	106871	0.0454806	0.15047	21056.3	215636	0.11
0.168783	105442	8181.15	447.352	82.7611	82761.1	159.307	4372.82	4081.3	48975.6	0.040514	0.168783	21347.5	218619	0.11
0.204198	118396	7663.41	470.041	62.1127	62112.7	104.507	2969.15	2771.2	33254.4	0.0332672	0.204198	21762.2	222866	0.11
0.0863435	236268	4398.87	575.621	472.512	472512	438.61	16037.9	14968.7	179625	0.0722574	0.0863435	19380.5	198475	0.11
0.0523458	491629	1930.31	754.797	525.524	525524	513.678	24010.2	22409.5	268914	0.0917206	0.0523458	18037.7	184724	0.11
0.0142205	4445.95	20365.9	49.1821	538.542	538542	287.318	4505.77	4205.39	50464.6	0.108373	0.0142205	16793.4	171981	0.11
0.146765	108563	7965.54	448.183	144.493	144493	292.696	8149.03	7605.76	91269.1	0.0466094	0.146765	20989.3	214950	0.11
0.0547034	38645.4	12826.1	266.204	523.742	523742	326.113	6899.13	6439.19	77270.3	0.0903707	0.0547034	18134.6	185715	0.11
0.0728987	15532.2	15610.2	132.196	502.189	502189	308.137	5756.37	5372.61	64471.3	0.0797886	0.0728987	18874.3	193291	0.11
0.113769	632818	1456.98	879.881	348.509	348509	524.052	25867	24142.5	289710	0.058833	0.113769	20243.8	207316	0.11
0.048587	5462.79	18961.3	56.5415	528.019	528019	292.597	4812.09	4491.29	53895.4	0.0938383	0.048587	17884.6	183155	0.11
0.00947831	4393.43	20456	48.7959	538.939	538939	286.996	4487.49	4188.32	50259.8	0.10927	0.00947831	16723.6	171266	0.11
0.0952585	74819.2	9684.84	379.166	442.846	442846	352.63	8818.56	8230.66	98767.9	0.0675736	0.0952585	19687.2	201616	0.11
0.0206405	4550.38	20192.6	49.9475	537.711	537711	287.941	4541.37	4238.61	50863.4	0.106633	0.0206405	16927.9	173358	0.11
0.0793485	62082.1	10588.8	346.57	489.866	489866	344.418	8180.07	7634.73	91616.8	0.0761168	0.0793485	19123.1	195839	0.11
0.112863	88681	8873.05	409.412	354.126	354126	358.306	9411.17	8783.76	105405	0.0592282	0.112863	20219	207062	0.11
0.0723546	15714.5	15589	133.557	503.092	503092	308.265	5763.84	5379.58	64555	0.0801022	0.0723546	18852.8	193071	0.11
0.204123	158903	6288.89	521.534	62.1233	62123.3	110.523	3464.1	3233.16	38797.9	0.0332798	0.204123	21761.5	222859	0.11
0.0457504	5333.83	19108.8	55.6152	529.653	529653	292.019	4777.95	4459.42	53513.1	0.0954002	0.0457504	17770.7	181989	0.11
0.0508849	5574.23	18839.8	57.3416	526.542	526542	293.078	4840.59	4517.88	54214.6	0.0925493	0.0508849	17978	184112	0.11
0.142531	108077	7973.54	446.632	164.817	164817	315.141	8769.26	8184.64	98215.7	0.0479551	0.142531	20909	214128	0.11
0.0261895	4671.53	20001	50.8314	536.677	536677	288.639	4581.42	4275.99	51311.9	0.104689	0.0261895	17076.8	174883	0.11
0.11794	638183	1443.92	884.87	321.652	321652	521.629	25787.1	24068	288816	0.0570557	0.11794	20354.5	208450	0.11
0.128433	100660	8282.39	432.505	250.54	250540	352.904	9623.32	8981.77	107781	0.0528918	0.128433	20610.7	211074	0.11
0.086115	67557	10178.5	361.258	473.155	473155	348.154	8461.51	7897.41	94768.9	0.0723811	0.086115	19372.3	198391	0.11
0.0603336	45245.6	12107.4	292.563	518.701	518701	331.558	7267.47	6782.98	81395.7	0.0871048	0.0603336	18366.5	188091	0.11
0.138459	106711	8023.23	443.791	187.05	187050	331.523	9194.84	8581.85	102982	0.0493072	0.138459	20827.9	213298	0.11
0.132587	653626	1409.74	899.684	223.062	223062	497.123	24675.4	23030.4	276364	0.0513615	0.132587	20703.8	212027	0.11
0.141015	107668	7987.34	445.725	172.797	172797	321.844	8947.59	8351.09	100213	0.0484516	0.141015	20879.3	213824	0.11
0.10618	83418.7	9163.36	398.458	392.626	392626	356.822	9206.26	8592.51	103110	0.0622488	0.10618	20028.7	205113	0.11
0.157656	664764	1406.51	914.381	105.643	105643	315.324	15657.5	14613.7	175365	0.0434147	0.157656	21178.1	216884	0.11
0.0491245	5488.28	18933.1	56.7246	527.687	527687	292.709	4818.69	4497.45	53969.4	0.0935385	0.0491245	17906.4	183378	0.11
0.0831621	11977.4	16081.2	105.155	480.979	480979	305.308	5594.83	5221.84	62662.1	0.0739945	0.0831621	19265.2	197294	0.11
0.047849	5428.35	19000	56.2942	528.464	528464	292.445	4803.1	4482.89	53794.7	0.094248	0.047849	17854.8	182850	0.11
0.00350316	4357.15	20519.5	48.5284	539.206	539206	286.772	4474.7	4176.39	50116.6	0.1099	0.00350316	16674.5	170763	0.11
0.070231	16442.1	15505	138.949	506.431	506431	308.772	5793.47	5407.24	64886.8	0.0813307	0.070231	18768.6	192209	0.11
0.108813	85491.2	9046.61	402.842	378.12	378120	357.542	9290.94	8671.55	104059	0.0610371	0.108813	20105.3	205898	0.11
0.0886945	69617.3	10033	366.508	465.58	465580	349.486	8564.88	7993.89	95926.7	0.0709948	0.0886945	19463.8	199328	0.11
0.00495941	4362.92	20509.3	48.571	539.164	539164	286.808	4476.74	4178.29	50139.5	0.109799	0.00495941	16682.4	170843	0.11
0.135387	105179	8085.2	440.871	205.379	205379	340.608	9408.33	8781.11	105373	0.0503661	0.135387	20764.1	212644	0.11
0.123748	188171	5408.13	540.487	282.452	282452	403.922	13561.4	12657.3	151888	0.0546975	0.123748	20500.2	209941	0.11
0.0491038	316882	3218.4	625.92	527.7	527700	471.08	19230.3	17948.3	215380	0.0935501	0.0491038	17905.5	183370	0.11
0.117512	92335.9	8682.87	416.696	324.473	324473	358.458	9527.87	8892.68	106712	0.0572348	0.117512	20343.4	208336	0.11
0.010458	4402.56	20440.2	48.8631	538.871	538871	287.053	4490.68	4191.3	50295.7	0.109113	0.010458	16735.9	171391	0.11
0.0608611	45781.6	12052.2	294.547	518.165	518165	331.993	7297.31	6810.82	81729.8	0.0867969	0.0608611	18388.2	188313	0.11
