"# (R23 - production T).gT"	"[Z]"	"[mu2]"	"[mZ]"	"[mF]"	"[F]"	"[mP]"	"[PE]"	"[PG]"	"[PM]"	"[I]"	"[T]"	"[mS]"	"[S]"	"(R21 - production I).T0_6"
0.066969	17628.7	15369.1	147.602	517.618	517618	309.667	5843.31	5453.75	65445	0.0864891	0.066969	18637.6	190867	0.12
0.100318	78876	9430.36	388.471	454.927	454927	355.683	9030.15	8428.14	101138	0.0692742	0.100318	19850.1	203284	0.12
0.0325432	4845.68	19742.2	52.0959	535.811	535811	289.605	4636.81	4327.69	51932.3	0.103218	0.0325432	17278.3	176946	0.12
0.0624417	47348.2	11893.7	300.226	521.618	521618	333.32	7385.75	6893.37	82720.4	0.088906	0.0624417	18453.1	188978	0.12
0.135811	173172	5783.23	527.073	277.352	277352	395.96	12902.5	12042.3	144508	0.0544043	0.135811	20773	212736	0.12
0.161908	154069	6349.95	510.191	137.376	137376	301.46	9405.36	8778.34	105340	0.046101	0.161908	21245.4	217574	0.12
0.0158418	4468.71	20327.4	49.3492	538.511	538511	287.457	4513.64	4212.73	50552.7	0.108304	0.0158418	16823.2	172286	0.12
0.117328	194833	5248.63	545.718	385.186	385186	416.719	14174.1	13229.2	158750	0.0616144	0.117328	20338.6	208287	0.12
0.138288	170342	5858.99	524.455	261.855	261855	391.623	12685.8	11840.1	142081	0.0535254	0.138288	20824.4	213262	0.12
0.148603	159388	6169.5	514.031	200.293	200293	365.038	11545.2	10775.5	129306	0.0500758	0.148603	21022.9	215294	0.12
0.00305553	4355.78	20521.9	48.5183	539.221	539221	286.763	4474.21	4175.93	50111.2	0.109936	0.00305553	16672.6	170744	0.12
0.103165	212482	4862.07	559.207	445.486	445486	427.265	15009.1	14008.5	168102	0.0679259	0.103165	19938.2	204187	0.12
0.0973407	76515.7	9576.37	383.1	463.919	463919	354.272	8916.5	8322.07	99864.8	0.0707105	0.0973407	19755.3	202313	0.12
0.0281029	4719.98	19927.1	51.1838	536.769	536769	288.916	4597.15	4290.67	51488.1	0.104853	0.0281029	17134.3	175472	0.12
0.0594781	44361.6	12199.4	289.241	523.886	523886	330.89	7219.39	6738.1	80857.2	0.0904753	0.0594781	18331.3	187730	0.12
0.0889578	592021	1566.91	842.601	484.908	484908	526.636	25661.2	23950.4	287405	0.0748896	0.0889578	19473	199422	0.12
0.0877499	68889.3	10083.6	364.658	487.461	487461	349.366	8537.12	7967.98	95615.7	0.0755067	0.0877499	19430.5	198987	0.12
0.156875	124284	7326.18	471.813	158.406	158406	316.49	9202.36	8588.87	103066	0.0475447	0.156875	21165.3	216753	0.12
0.0144285	4448.73	20361.1	49.2025	538.64	538640	287.336	4506.75	4206.3	50475.6	0.108589	0.0144285	16797.1	172018	0.12
0.170331	120405	7514.71	468.745	109.964	109964	235.406	6756.25	6305.83	75670	0.0438382	0.170331	21369.3	218843	0.12
0.0748378	255413	4068.11	587.874	508.807	508807	447.502	16855.6	15731.9	188783	0.0822775	0.0748378	18950.1	194068	0.12
0.0565703	5879.93	18532.4	59.5358	525.872	525872	294.348	4914.83	4587.18	55046.1	0.0919991	0.0565703	18211.5	186503	0.12
0.10952	86212.5	9005.38	404.282	421.246	421246	359.645	9369.33	8744.71	104937	0.065011	0.10952	20125.5	206105	0.12
0.136981	109584	7882.62	447.612	270.021	270021	361.897	10131.4	9455.96	113471	0.0539865	0.136981	20797.5	212986	0.12
0.149461	120479	7455.33	465.344	195.565	195565	343.662	9903.56	9243.32	110920	0.0498037	0.149461	21038.3	215452	0.12
0.0767535	59956.4	10757.9	340.543	506.241	506241	343.063	8072.34	7534.18	90410.2	0.0812574	0.0767535	19024.2	194826	0.12
0.0954442	604313	1531.85	853.734	469.205	469205	527.585	25813	24092.2	289106	0.071639	0.0954442	19693.3	201679	0.12
0.175704	118126	7621.29	466.386	97.0998	97099.8	202.543	5770.9	5386.18	64634.1	0.0424898	0.175704	21442.2	219589	0.12
0.0993546	78112.2	9477.08	386.749	457.932	457932	355.232	8993.59	8394.02	100728	0.0697359	0.0993546	19819.7	202973	0.12
0.181122	161360	6187.09	521.743	87.165	87165	185.769	5867.52	5476.35	65716.2	0.0412002	0.181122	21511.3	220296	0.12
0.144566	163414	6051.75	517.895	223.503	223503	377.406	12044.2	11241.3	134895	0.0513861	0.144566	20948.1	214528	0.12
0.0104476	4402.46	20440.3	48.8623	538.933	538933	287.053	4490.66	4191.28	50295.4	0.109255	0.0104476	16735.7	171390	0.12
0.0152196	4459.68	20342.6	49.2829	538.569	538569	287.402	4510.53	4209.83	50518	0.108433	0.0152196	16811.4	172165	0.12
0.108355	85277.7	9057.26	402.337	426.028	426028	359.182	9327.48	8705.64	104468	0.0655354	0.108355	20092.2	205763	0.12
0.133996	106885	7997.28	443.046	288.72	288720	363.254	10092.2	9419.38	113033	0.0550613	0.133996	20734.4	212340	0.12
0.121469	189896	5364.11	541.686	363.333	363333	413.146	13920.7	12992.7	155912	0.0598976	0.121469	20444.2	209368	0.12
0.0746673	560118	1666.1	814.03	509.027	509027	523.335	25208.4	23527.9	282335	0.0823685	0.0746673	18943.5	194000	0.12
0.0381834	5032.64	19484.5	53.4471	534.281	534281	290.581	4693.3	4380.42	52565	0.100898	0.0381834	17478.9	179001	0.12
0.0612097	20108.2	15082.5	165.04	522.592	522592	311.362	5946.83	5550.37	66604.5	0.08956	0.0612097	18402.6	188460	0.12
0.121503	96031.2	8495.69	423.629	363.147	363147	363.406	9774.71	9123.06	109477	0.0598838	0.121503	20445	209377	0.12
0.0706074	54761.3	11197.2	324.969	513.866	513866	339.159	7793.22	7273.67	87284	0.0845399	0.0706074	18783.6	192362	0.12
0.0721608	15775.6	15581.6	134.01	512.1	512100	308.418	5768.45	5383.88	64606.6	0.0837081	0.0721608	18845.2	192993	0.12
0.114748	90443.5	8778.14	412.853	397.87	397870	361.545	9552.61	8915.77	106989	0.062714	0.114748	20270.2	207587	0.12
0.0665163	538343	1741.62	794.843	518.049	518049	520.62	24860.9	23203.5	278442	0.0867314	0.0665163	18619.2	190679	0.12
0.132536	105578	8054.08	440.801	297.829	297829	363.667	10065.9	9394.81	112738	0.0555976	0.132536	20702.7	212016	0.12
0.212621	148149	6611.08	509.382	63.9599	63959.9	114.016	3488.95	3256.36	39076.3	0.0349163	0.212621	21839	223652	0.12
0.188817	116665	7710.28	466.016	77.1914	77191.4	146.042	4136.06	3860.33	46323.9	0.0394825	0.188817	21602.3	221228	0.12
0.0471609	5396.91	19035.6	56.0682	530.945	530945	292.326	4795.17	4475.49	53705.9	0.0967548	0.0471609	17827.1	182567	0.12
0.134593	107422	7974.18	443.962	284.983	284983	363.041	10101.7	9428.27	113139	0.054844	0.134593	20747.2	212471	0.12
0.049789	314583	3245.11	624.47	529.713	529713	470.327	19149.2	17872.6	214471	0.0954602	0.049789	17933.3	183655	0.12
0.195698	159351	6264.8	521.165	71.304	71304	137.049	4303.3	4016.41	48196.9	0.0380524	0.195698	21677.2	221996	0.12
0.0405208	5119.35	19371.6	54.0721	533.529	533529	291.015	4718.51	4403.94	52847.3	0.0998671	0.0405208	17566.8	179901	0.12
0.0292203	4749.86	19882.3	51.4009	536.546	536546	289.082	4606.7	4299.59	51595.1	0.104459	0.0292203	17169.2	175829	0.12
0.0816962	64011.8	10439.9	351.869	498.718	498718	345.992	8285.86	7733.47	92801.6	0.0786465	0.0816962	19211	196740	0.12
0.0988207	77688.9	9503.19	385.788	459.558	459558	354.98	8973.24	8375.02	100500	0.0699931	0.0988207	19802.8	202799	0.12
0.130114	179761	5612.59	533.01	312.802	312802	404.052	13345	12455.3	149463	0.0565034	0.130114	20649	211465	0.12
0.0501825	313297	3260.21	623.661	529.517	529517	469.881	19102.7	17829.2	213950	0.0952639	0.0501825	17949.3	183818	0.12
0.00691428	4373.78	20490.3	48.651	539.111	539111	286.875	4480.58	4181.87	50182.5	0.109672	0.00691428	16697.1	170994	0.12
0.110955	87367.7	8942.12	406.66	415.141	415141	360.197	9420.42	8792.39	105509	0.0643713	0.110955	20166.1	206520	0.12
0.0659898	536830	1747.13	793.521	518.542	518542	520.42	24835.6	23179.9	278159	0.0870131	0.0659898	18597.9	190460	0.12
0.229802	689860	1371.41	941.786	61.3715	61371.5	144.88	7224.18	6742.57	80910.8	0.0322115	0.229802	21975.7	225052	0.12
0.232474	690643	1369.8	942.527	61.1655	61165.5	144.154	7189.38	6710.09	80521.1	0.0318286	0.232474	21994.8	225248	0.12
0.0981802	77181.1	9534.72	384.629	461.471	461471	354.675	8948.74	8352.16	100226	0.0703028	0.0981802	19782.3	202590	0.12
0.0713883	16038.1	15551.3	135.96	512.991	512991	308.596	5779.05	5393.78	64725.4	0.0841216	0.0713883	18814.6	192680	0.12
0.0541753	498521	1899.84	760.595	527.347	527347	514.839	24147.1	22537.3	270447	0.0932384	0.0541753	18112.8	185493	0.12
0.0471268	5395.36	19037.4	56.057	530.96	530960	292.319	4794.75	4475.1	53701.2	0.0967714	0.0471268	17825.8	182553	0.12
0.00992999	4397.53	20448.9	48.826	538.964	538964	287.022	4488.93	4189.67	50276	0.109327	0.00992999	16729.1	171322	0.12
0.122541	96905	8453.2	425.262	357.397	357397	363.61	9806.78	9153	109836	0.0594629	0.122541	20470.7	209640	0.12
0.143924	115870	7628.92	457.937	227.321	227321	354.973	10108.7	9434.82	113218	0.0515991	0.143924	20935.8	214403	0.12
0.193655	117571	7680.61	467.815	72.812	72812	133.671	3793.29	3540.4	42484.8	0.0384671	0.193655	21655.6	221774	0.12
0.125889	99756.1	8317.58	430.501	338.198	338198	364.064	9905.07	9244.73	110937	0.0581303	0.125889	20551.4	210467	0.12
0.141416	113618	7717.66	454.281	242.495	242495	358.22	10140.1	9464.08	113569	0.0524436	0.141416	20887.2	213905	0.12
0.0609591	45885.1	12041.6	294.926	522.785	522785	332.134	7304.36	6817.41	81808.9	0.0896928	0.0609591	18392.3	188354	0.12
0.086376	67788.7	10161.7	361.845	490.234	490234	348.62	8480.98	7915.58	94987	0.0762126	0.086376	19381.7	198487	0.12
0.040606	5122.61	19367.4	54.0956	533.5	533500	291.031	4719.45	4404.82	52857.8	0.0998288	0.040606	17570	179934	0.12
0.078804	61649	10622.7	345.352	503.284	503284	344.299	8161.94	7617.81	91413.8	0.0801701	0.078804	19102.5	195628	0.12
0.160323	124392	7331.24	472.547	143.618	143618	298.569	8678.24	8099.69	97196.3	0.0465482	0.160323	21220.7	217321	0.12
0.0626265	47527.1	11875.8	300.863	521.468	521468	333.464	7395.68	6902.64	82831.6	0.0888077	0.0626265	18460.7	189055	0.12
0.0136782	4438.88	20377.9	49.1302	538.703	538703	287.276	4503.34	4203.12	50437.4	0.10873	0.0136782	16784.1	171885	0.12
0.0910131	229220	4529.66	570.915	480.308	480308	435.693	15749.3	14699.4	176392	0.0738477	0.0910131	19544.2	200152	0.12
0.171106	120036	7531.64	468.354	107.904	107904	230.441	6606.06	6165.66	73987.9	0.0436395	0.171106	21380.1	218953	0.12
0.158077	153833	6347.7	509.242	153.062	153062	323.319	10089	9416.42	112997	0.0471935	0.158077	21184.9	216954	0.12
0.0338528	4886.34	19684.5	52.3902	535.489	535489	289.822	4649.35	4339.4	52072.7	0.102702	0.0338528	17323.2	177407	0.12
0.185538	116462	7712.61	465.346	80.929	80929	156.783	4439.56	4143.59	49723	0.0401986	0.185538	21564.5	220841	0.12
0.0444005	5275.73	19177.7	55.1974	532.105	532105	291.768	4762.44	4444.95	53339.4	0.0980786	0.0444005	17717.2	181442	0.12
0.0745065	256014	4058.29	588.25	509.233	509233	447.759	16880.4	15755	189060	0.0824543	0.0745065	18937.2	193936	0.12
0.0416197	5162.04	19317.4	54.3795	533.148	533148	291.224	4730.7	4415.32	52983.8	0.0993698	0.0416197	17608.8	180332	0.12
0.152382	156290	6264.33	511.117	180.101	180101	350.622	11009.9	10275.9	123310	0.0488944	0.152382	21089.7	215979	0.12
0.164775	123064	7394.62	471.493	126.977	126977	271.552	7858.37	7334.48	88013.7	0.0453097	0.164775	21289	218020	0.12
0.0785615	61449.7	10638.4	344.792	503.646	503646	344.154	8151.43	7608	91296	0.0802984	0.0785615	19093.3	195534	0.12
0.0761361	14460.8	15737.8	124.133	507.088	507088	307.502	5714.39	5333.43	64001.1	0.0815858	0.0761361	19000.5	194583	0.12
0.0218421	4574.19	20154.1	50.1215	537.807	537807	288.083	4549.39	4246.1	50953.2	0.106825	0.0218421	16957.7	173663	0.12
0.128351	181814	5560.95	534.812	323.53	323530	406.152	13469.7	12571.7	150860	0.0571748	0.128351	20608.9	211055	0.12
0.092063	598059	1549.48	848.062	477.828	477828	527.133	25737.8	24021.9	288263	0.0733197	0.092063	19580.1	200519	0.12
0.141099	113331	7729.16	453.811	244.44	244440	358.564	10141.9	9465.81	113590	0.0525519	0.141099	20880.9	213841	0.12
0.147038	118556	7526.34	462.257	209.115	209115	349.409	10020.2	9352.18	112226	0.050578	0.147038	20994.3	215002	0.12
0.116113	91560.8	8720.12	415.055	391.248	391248	361.984	9599.07	8959.13	107510	0.0621292	0.116113	20306.6	207960	0.12
0.00769691	4379.13	20480.9	48.6905	539.078	539078	286.908	4482.46	4183.63	50203.6	0.109594	0.00769691	16704.3	171068	0.12
0.117851	194205	5263.11	545.212	382.527	382527	416.287	14142.6	13199.8	158398	0.0613945	0.117851	20352.2	208426	0.12
0.0643552	6382.92	18098.9	63.1551	520.011	520011	296.146	5022.79	4687.94	56255.3	0.0878866	0.0643552	18531.4	189779	0.12
0.0681817	17173.6	15421.1	144.304	516.424	516424	309.361	5824.85	5436.53	65238.3	0.0858396	0.0681817	18686.5	191368	0.12
0.0658779	50571.7	11580.2	311.393	518.646	518646	335.895	7564.07	7059.8	84717.6	0.087073	0.0658779	18593.3	190414	0.12
0.0722943	15730.6	15586.8	133.675	511.944	511944	308.387	5766.62	5382.18	64586.2	0.0836366	0.0722943	18850.5	193047	0.12
0.1402	112514	7762.07	452.472	249.978	249978	359.464	10144.9	9468.57	113623	0.0528605	0.1402	20863	213658	0.12
0.127448	101102	8255.11	432.928	328.959	328959	364.149	9947.56	9284.39	111413	0.0575229	0.127448	20588	210841	0.12
0.00668624	4372.33	20492.8	48.6403	539.119	539119	286.866	4480.07	4181.4	50176.7	0.109694	0.00668624	16695.1	170974	0.12
0.0783037	61237.5	10655.2	344.194	504.026	504026	344	8140.22	7597.54	91170.5	0.0804349	0.0783037	19083.5	195434	0.12
0.15101	121583	7415.66	467.13	187.241	187241	339.244	9803	9149.47	109794	0.0493184	0.15101	21065.8	215734	0.12
0.00531226	4364.61	20506.3	48.5835	539.167	539167	286.818	4477.34	4178.85	50146.2	0.109806	0.00531226	16684.7	170867	0.12
0.149796	120727	7446.34	465.744	193.746	193746	342.76	9883.68	9224.77	110697	0.0496984	0.149796	21044.3	215514	0.12
0.0626197	19438.3	15160.8	160.42	521.474	521474	310.898	5918.24	5523.69	66284.3	0.0888114	0.0626197	18460.4	189052	0.12
0.0652122	274330	3774.45	599.591	519.253	519253	455.329	17621.3	16446.6	197359	0.0874289	0.0652122	18566.3	190137	0.12
0.0942764	74085.7	9731.88	377.411	472.296	472296	352.763	8797.55	8211.05	98532.5	0.072216	0.0942764	19654.7	201283	0.12
0.0589857	43838	12254.5	287.246	524.238	524238	330.46	7190.15	6710.81	80529.7	0.0907346	0.0589857	18311	187523	0.12
0.0445194	5280.77	19171.6	55.2337	532.058	532058	291.791	4763.83	4446.24	53354.9	0.0980225	0.0445194	17721.9	181490	0.12
0.132341	177175	5678.63	530.708	299.042	299042	401.152	13179.9	12301.3	147615	0.0556698	0.132341	20698.5	211972	0.12
0.0738205	257268	4037.91	589.035	510.097	510097	448.294	16931.9	15803.1	189638	0.0828206	0.0738205	18910.5	193661	0.12
0.103101	81085.6	9297.93	393.369	445.709	445709	356.949	9134.7	8525.72	102309	0.0679562	0.103101	19936.3	204166	0.12
0.154914	123701	7343.4	470.688	167.547	167547	325.202	9444.39	8814.77	105777	0.0481266	0.154914	21132.8	216420	0.12
0.0763802	59646.5	10783.1	339.649	506.755	506755	342.835	8055.86	7518.8	90225.6	0.0814559	0.0763802	19009.9	194679	0.12
0.138003	110513	7843.94	449.164	263.631	263631	361.247	10139.3	9463.39	113561	0.0536253	0.138003	20818.6	213202	0.12
0.0859411	67439.7	10186.7	360.944	491.084	491084	348.381	8463.1	7898.9	94786.8	0.0764369	0.0859411	19366.1	198327	0.12
0.198862	119277	7617.89	470.719	69.3026	69302.6	124.089	3536.38	3300.63	39607.5	0.0374265	0.198862	21709.8	222329	0.12
0.0542226	301126	3408.75	616.073	527.319	527319	465.555	18654.8	17411.1	208934	0.0932141	0.0542226	18114.8	185513	0.12
0.0795783	571902	1627.99	824.525	502.109	502109	524.662	25384	23691.7	284301	0.0797609	0.0795783	19131.8	195928	0.12
0.117347	92574.7	8668.15	417.032	385.091	385091	362.356	9640.42	8997.72	107973	0.0616065	0.117347	20339.1	208292	0.12
0.0294768	4756.88	19871.8	51.4519	536.494	536494	289.121	4608.94	4301.67	51620.1	0.104366	0.0294768	17177.3	175913	0.12
0.0640509	48882.5	11742.4	305.625	520.275	520275	334.552	7470.82	6972.76	83673.2	0.088049	0.0640509	18519	189652	0.12
0.13309	176308	5701.04	529.928	294.377	294377	400.107	13122.3	12247.5	146970	0.0553932	0.13309	20714.8	212140	0.12
0.10259	80679.3	9321.98	392.477	447.463	447463	356.721	9115.62	8507.91	102095	0.0681965	0.10259	19920.6	204006	0.12
0.176517	160313	6206.94	519.875	95.4288	95428.8	209.851	6618.17	6176.96	74123.6	0.0422919	0.176517	21452.9	219698	0.12
0.196788	118510	7646.46	469.448	70.5709	70570.9	127.505	3626.69	3384.91	40618.9	0.0378345	0.196788	21688.6	222112	0.12
0.0046004	4361.31	20512.1	48.5591	539.187	539187	286.798	4476.17	4177.76	50133.2	0.109855	0.0046004	16680.2	170821	0.12
0.127319	183019	5530.97	535.858	329.728	329728	407.313	13540.6	12637.9	151655	0.0575728	0.127319	20585	210810	0.12
0.0310925	4802.56	19804.5	51.7834	536.146	536146	289.372	4623.36	4315.14	51781.7	0.103772	0.0310925	17229.7	176449	0.12
0.0333506	4870.56	19706.8	52.276	535.615	535615	289.738	4644.5	4334.87	52018.4	0.102901	0.0333506	17305.9	177229	0.12
0.0550589	298805	3438.27	614.637	526.819	526819	464.708	18567.8	17330	207960	0.0927831	0.0550589	18149.2	185865	0.12
0.175854	674957	1387.16	924.559	96.7851	96785.1	284.038	14136.5	13194.1	158329	0.042453	0.175854	21444.2	219609	0.12
0.164305	154848	6333.21	511.523	128.604	128604	286.665	8955	8358	100296	0.0454379	0.164305	21282	217948	0.12
0.0934421	73423.5	9775.21	375.832	474.431	474431	352.342	8764.8	8180.48	98165.8	0.0726305	0.0934421	19626.7	200997	0.12
0.110352	86881.9	8968.61	405.663	417.735	417735	359.968	9399.02	8772.42	105269	0.0646392	0.110352	20149.1	206347	0.12
0.0750689	7342.24	17464.7	70.1236	508.507	508507	298.866	5189.4	4843.44	58121.3	0.0821543	0.0750689	18959.1	194160	0.12
0.0995002	78227.6	9469.99	387.01	457.484	457484	355.301	8999.13	8399.19	100790	0.069666	0.0995002	19824.4	203021	0.12
0.0690367	53393.7	11319.3	320.645	515.549	515549	338.104	7718.78	7204.2	86450.4	0.0853815	0.0690367	18720.8	191719	0.12
0.0261511	4670.61	20002.4	50.8246	537.129	537129	288.638	4581.19	4275.78	51309.3	0.105511	0.0261511	17075.7	174871	0.12
0.141222	662631	1387.65	907.77	243.688	243688	506.675	25215.7	23534.6	282415	0.05251	0.141222	20883.3	213865	0.12
0.205557	122591	7493.27	475.898	66.1434	66143.4	115.936	3332.3	3110.15	37321.8	0.0361634	0.205557	21775.1	222998	0.12
0.226036	688731	1373.73	940.712	61.7271	61727.1	146.143	7285.13	6799.46	81593.5	0.0327674	0.226036	21947.8	224767	0.12
0.087902	69010.9	10075	364.966	487.145	487145	349.448	8543.31	7973.75	95685	0.0754288	0.087902	19435.9	199042	0.12
0.0870592	68336.4	10122.6	363.25	488.872	488872	348.992	8508.96	7941.69	95300.3	0.075861	0.0870592	19406	198736	0.12
0.0452133	5310.53	19136.2	55.4476	531.777	531777	291.93	4771.96	4453.83	53445.9	0.0976929	0.0452133	17749.4	181771	0.12
0.0838405	11651.1	16134.9	102.645	495.008	495008	305.229	5581.29	5209.2	62510.4	0.077526	0.0838405	19290	197548	0.12
0.0498384	5522.82	18895.1	56.9722	529.689	529689	292.884	4827.98	4506.12	54073.4	0.0954356	0.0498384	17935.3	183675	0.12
0.0146028	4451.1	20357.1	49.2199	538.625	538625	287.35	4507.57	4207.06	50484.8	0.108555	0.0146028	16800.2	172050	0.12
0.0500383	5532.56	18884.5	57.0422	529.589	529589	292.926	4830.48	4508.44	54101.3	0.0953359	0.0500383	17943.5	183758	0.12
0.0148878	4455.02	20350.5	49.2487	538.6	538600	287.374	4508.92	4208.33	50499.9	0.108499	0.0148878	16805.3	172103	0.12
0.0298172	4766.3	19857.8	51.5203	536.423	536423	289.173	4611.93	4304.46	51653.6	0.104243	0.0298172	17188.2	176024	0.12
0.0115975	4414.31	20419.9	48.9495	538.858	538858	287.125	4494.8	4195.14	50341.7	0.109084	0.0115975	16751.5	171552	0.12
0.104966	82569.9	9211.18	396.591	439.071	439071	357.767	9203.84	8590.25	103083	0.0670866	0.104966	19992.6	204743	0.12
0.121595	96108.6	8491.91	423.774	362.641	362641	363.425	9777.58	9125.74	109509	0.0598463	0.121595	20447.3	209400	0.12
0.0403846	5114.14	19378.3	54.0346	533.574	533574	290.989	4717.02	4402.55	52830.6	0.0999282	0.0403846	17561.6	179847	0.12
0.0622449	47157	11912.8	299.542	521.777	521777	333.165	7375.13	6883.46	82601.5	0.0890106	0.0622449	18445	188895	0.12
0.125535	99452.1	8331.83	429.949	340.272	340272	364.033	9895.1	9235.43	110825	0.0582694	0.125535	20543.1	210381	0.12
0.117751	92907.8	8651.22	417.678	383.039	383039	362.472	9653.82	9010.23	108123	0.0614366	0.117751	20349.6	208399	0.12
0.107167	623632	1479.9	871.354	430.746	430746	528.307	26006.6	24272.8	291274	0.0660748	0.107167	20057.7	205410	0.12
0.0837813	11680.1	16130	102.867	495.114	495114	305.256	5582.9	5210.7	62528.4	0.0775568	0.0837813	19287.8	197526	0.12
0.0749598	7329.84	17471.6	70.0328	508.649	508649	298.836	5187.53	4841.7	58100.4	0.0822125	0.0749598	18954.9	194116	0.12
0.167403	121846	7449.5	470.26	118.431	118431	254.495	7336.91	6847.79	82173.4	0.0446039	0.167403	21327.6	218416	0.12
0.0299797	4770.84	19851.1	51.5532	536.388	536388	289.198	4613.36	4305.81	51669.7	0.104184	0.0299797	17193.4	176077	0.12
0.0528507	26592.1	14290.9	206.029	528.105	528105	316.201	6250.67	5833.96	70007.5	0.0939165	0.0528507	18058.4	184936	0.12
0.0144465	4448.97	20360.7	49.2043	538.638	538638	287.337	4506.84	4206.38	50476.6	0.108586	0.0144465	16797.4	172021	0.12
0.0914057	71805.2	9882.89	371.917	479.391	479391	351.299	8684.23	8105.28	97263.4	0.0736499	0.0914057	19557.7	200290	0.12
0.175034	118366	7609.75	466.624	98.5275	98527.5	206.392	5885.21	5492.86	65914.3	0.0426539	0.175034	21433.4	219499	0.12
0.0597525	44649.4	12169.3	290.328	523.687	523687	331.126	7235.46	6753.09	81037.1	0.0903306	0.0597525	18342.6	187846	0.12
0.0740116	15158.3	15653.9	129.393	509.859	509859	307.994	5743.32	5360.43	64325.2	0.0827185	0.0740116	18917.9	193738	0.12
0.0723194	56230.7	11069.1	329.507	511.914	511914	340.28	7872.77	7347.92	88175	0.0836232	0.0723194	18851.5	193057	0.12
0.0326244	4848.16	19738.7	52.1138	535.792	535792	289.618	4637.58	4328.41	51940.9	0.103186	0.0326244	17281	176974	0.12
0.132536	105577	8054.1	440.8	297.831	297831	363.667	10065.9	9394.81	112738	0.0555978	0.132536	20702.7	212016	0.12
0.104731	82382.8	9222.02	396.188	439.928	439928	357.666	9195.18	8582.17	102986	0.0671954	0.104731	19985.6	204671	0.12
0.12369	645489	1425.59	891.501	350.918	350918	525.514	26035.6	24299.9	291599	0.0590014	0.12369	20498.8	209927	0.12
0.0811987	8231.5	17038.2	76.6843	499.538	499538	300.763	5307.71	4953.86	59446.4	0.0789076	0.0811987	19192.5	196550	0.12
0.0863112	67736.7	10165.4	361.711	490.361	490361	348.584	8478.32	7913.1	94957.1	0.076246	0.0863112	19379.3	198463	0.12
0.147292	118767	7518.47	462.595	207.665	207665	348.869	10010.1	9342.75	112113	0.0504959	0.147292	20999	215050	0.12
0.021419	4565.66	20167.9	50.0591	537.866	537866	288.033	4546.54	4243.44	50921.2	0.106943	0.021419	16947	173554	0.12
0.147581	160355	6140.75	514.958	206.027	206027	368.45	11678.6	10900.1	130801	0.0504029	0.147581	21004.3	215104	0.12
0.0603539	6110.33	18323.6	61.1917	523.242	523242	295.208	4966.26	4635.18	55622.1	0.090013	0.0603539	18367.4	188100	0.12
0.0853692	66980.1	10219.9	359.752	492.182	492182	348.066	8439.52	7876.89	94522.6	0.0767325	0.0853692	19345.5	198116	0.12
0.0378828	5021.89	19498.8	53.3695	534.372	534372	290.527	4690.13	4377.46	52529.5	0.101028	0.0378828	17467.8	178887	0.12
0.102563	213269	4845.73	559.778	447.552	447552	427.685	15044.7	14041.7	168501	0.0682088	0.102563	19919.8	203998	0.12
0.071784	55773.4	11108.6	328.106	512.538	512538	339.932	7848.06	7324.85	87898.2	0.0839097	0.071784	18830.3	192840	0.12
0.106736	83981.9	9130.23	399.609	432.42	432420	358.518	9268.74	8650.82	103810	0.0662718	0.106736	20045	205281	0.12
0.0463961	5362.48	19075.3	55.8209	531.279	531279	292.17	4785.98	4466.92	53603	0.0971254	0.0463961	17796.5	182253	0.12
0.0611738	46100.5	12019.6	295.716	522.62	522620	332.309	7316.36	6828.6	81943.2	0.0895791	0.0611738	18401.1	188445	0.12
0.100124	78722.3	9439.72	388.126	455.539	455539	355.593	9022.82	8421.29	101056	0.0693669	0.100124	19844	203222	0.12
0.0300072	4771.61	19850	51.5588	536.382	536382	289.202	4613.61	4306.03	51672.4	0.104174	0.0300072	17194.3	176087	0.12
0.117507	194617	5253.59	545.545	384.278	384278	416.571	14163.4	13219.1	158630	0.0615389	0.117507	20343.2	208334	0.12
0.0960973	75529.9	9638.8	380.812	467.422	467422	353.666	8868.48	8277.25	99327	0.0713181	0.0960973	19714.8	201898	0.12
0.0572264	22383.7	14810.9	180.197	525.443	525443	312.99	6047.91	5644.71	67736.5	0.0916569	0.0572264	18238.5	186780	0.12
0.141376	662753	1387.41	907.891	242.739	242739	506.34	25199.7	23519.7	282237	0.0524572	0.141376	20886.4	213897	0.12
0.0294933	4757.34	19871.1	51.4552	536.49	536490	289.124	4609.08	4301.81	51621.7	0.10436	0.0294933	17177.9	175918	0.12
0.0282598	4724.11	19920.9	51.2138	536.738	536738	288.939	4598.47	4291.91	51502.9	0.104798	0.0282598	17139.1	175521	0.12
0.0515011	5605.39	18806.7	57.5649	528.838	528838	293.237	4848.87	4525.61	54307.3	0.0946013	0.0515011	18003.1	184369	0.12
0.0139504	4442.4	20371.9	49.156	538.68	538680	287.297	4504.56	4204.26	50451.1	0.10868	0.0139504	16788.7	171933	0.12
0.134253	107116	7987.32	443.441	287.111	287111	363.165	10096.4	9423.3	113080	0.0549676	0.134253	20739.9	212397	0.12
0.0825189	12235.4	16039.8	107.133	497.328	497328	305.759	5612.48	5238.31	62859.7	0.0782156	0.0825189	19241.5	197051	0.12
0.099534	217290	4763.37	562.663	457.379	457379	429.788	15225.2	14210.2	170523	0.0696497	0.099534	19825.4	203031	0.12
