"# (R23 - production T).gT"	"[Z]"	"[mu2]"	"[mZ]"	"[mF]"	"[F]"	"[mP]"	"[PE]"	"[PG]"	"[PM]"	"[I]"	"[T]"	"[mS]"	"[S]"	"(R21 - production I).l_6"
0.0141061	4444.43	20368.5	49.1709	538.423	538423	287.307	4505.23	4204.88	50458.5	0.108111	0.0141061	16791.4	171960	0.12
0.0250809	4645.01	20042.1	50.6383	536.439	536439	288.484	4572.69	4267.85	51214.2	0.104271	0.0250809	17044.8	174556	0.12
0.153061	99567.7	8435.42	435.993	94.329	94329	189.462	5115.73	4774.68	57296.2	0.042158	0.153061	21101.4	216098	0.12
0.0728776	259053	4009.26	590.161	491.027	491027	448.661	16990.2	15857.5	190290	0.0764219	0.0728776	18873.5	193282	0.12
0.108864	625701	1475.47	873.42	328.592	328592	521.241	25672.2	23960.7	287528	0.0574992	0.108864	20106.8	205913	0.12
0.151789	99657.2	8426.45	435.903	97.1687	97168.7	196.918	5320.1	4965.43	59585.1	0.0424978	0.151789	21079.4	215873	0.12
0.0304414	4783.81	19832.1	51.6475	534.895	534895	289.256	4617.24	4309.43	51713.1	0.10179	0.0304414	17208.4	176231	0.12
0.0741696	57774.9	10938.1	334.171	488.024	488024	341.12	7948.19	7418.31	89019.7	0.0756471	0.0741696	18924.1	193801	0.12
0.134763	183199	5550.49	538.013	158.852	158852	342.167	11357.2	10600	127200	0.0475737	0.134763	20750.8	212508	0.12
0.00536626	4364.88	20505.9	48.5855	539.131	539131	286.82	4477.43	4178.94	50147.2	0.109722	0.00536626	16685	170871	0.12
0.0991314	77771.2	9499.72	386.046	390.007	390007	352.961	8924.04	8329.11	99949.3	0.0620222	0.0991314	19812.7	202901	0.12
0.0506033	311956	3276.1	622.823	523.597	523597	469.32	19050.2	17780.2	213362	0.0902658	0.0506033	17966.5	183994	0.12
0.195329	165788	6093.34	528.676	62.1426	62142.6	111.536	3548.15	3311.6	39739.2	0.0333024	0.195329	21673.4	221956	0.12
0.103442	81110.2	9298.72	393.524	364.211	364211	353.984	9058.38	8454.49	101454	0.0599629	0.103442	19946.6	204273	0.12
0.101197	79374.8	9402	389.671	377.957	377957	353.515	8990.37	8391.01	100692	0.0610241	0.101197	19877.6	203566	0.12
0.0199909	4538.06	20212.6	49.8574	537.532	537532	287.866	4537.18	4234.7	50816.4	0.10628	0.0199909	16912.3	173198	0.12
0.0950666	74598.6	9699.81	378.677	411.926	411926	351.598	8785.02	8199.35	98392.2	0.0640466	0.0950666	19680.9	201551	0.12
0.067649	52151.9	11432.8	316.637	501.662	501662	336.93	7646.08	7136.34	85636.1	0.0796087	0.067649	18665	191148	0.12
0.05455	38417.7	12852.2	265.226	519.871	519871	325.875	6885.41	6426.39	77116.6	0.087801	0.05455	18128.2	185651	0.12
0.0808834	63313.7	10493.7	349.984	469.632	469632	344.98	8236.86	7687.73	92252.8	0.0717173	0.0808834	19180.8	196430	0.12
0.0165526	4479.44	20309.4	49.428	538.097	538097	287.518	4517.27	4216.12	50593.5	0.107419	0.0165526	16837.2	172429	0.12
0.103875	81444.5	9279.11	394.258	361.481	361481	354.056	9070.97	8466.24	101595	0.0597607	0.103875	19959.8	204407	0.12
0.13253	99821.8	8344.22	432.211	170.63	170630	316.04	8583.71	8011.46	96137.5	0.0483182	0.13253	20702.6	212014	0.12
0.0358186	4950.39	19595.5	52.8535	532.852	532852	290.138	4668.47	4357.24	52286.9	0.098993	0.0358186	17392.7	178118	0.12
0.163657	100179	8435.61	438.682	77.3538	77353.8	142.743	3854.21	3597.26	43167.2	0.039516	0.163657	21272.2	217848	0.12
0.108721	205967	5002.08	554.553	329.569	329569	418.045	14512.9	13545.4	162545	0.0575625	0.108721	20102.7	205871	0.12
0.0523115	34290.7	13338	246.528	522.065	522065	322.433	6657.14	6213.33	74559.9	0.0892021	0.0523115	18036.3	184709	0.12
0.0473235	5404.07	19027.6	56.1201	526.227	526227	292.311	4796.26	4476.51	53718.1	0.0922881	0.0473235	17833.7	182634	0.12
0.00570789	4366.65	20502.7	48.5985	539.116	539116	286.831	4478.06	4179.52	50154.2	0.109686	0.00570789	16687.4	170895	0.12
0.0862817	67657.9	10171.7	361.534	450.962	450962	347.769	8455.45	7891.76	94701.1	0.0686902	0.0862817	19378.3	198452	0.12
0.00133008	4352.24	20528.1	48.4922	539.24	539240	286.741	4472.96	4174.76	50097.1	0.109983	0.00133008	16667.8	170694	0.12
0.214539	126394	7357	481.817	60.6389	60638.9	101.92	2957.13	2759.98	33119.8	0.0304774	0.214539	21855.5	223821	0.12
0.0714396	261767	3966.07	591.848	494.187	494187	449.836	17102.3	15962.1	191546	0.0772906	0.0714396	18816.7	192701	0.12
0.117517	91635.8	8723.63	415.571	267.695	267695	350.989	9305.46	8685.1	104221	0.0538547	0.117517	20343.5	208337	0.12
0.119012	92675.1	8671.5	417.654	257.123	257123	349.613	9299.43	8679.47	104154	0.0532598	0.119012	20382.1	208733	0.12
0.018348	4508.68	20260.9	49.6423	537.818	537818	287.692	4527.24	4225.43	50705.1	0.106847	0.018348	16874.9	172815	0.12
0.0317224	4820.98	19777.8	51.917	534.457	534457	289.457	4628.88	4320.29	51843.5	0.10115	0.0317224	17250.6	176663	0.12
0.140112	100827	8322.91	435.411	134.228	134228	274.387	7462.65	6965.14	83581.6	0.0458681	0.140112	20861.3	213640	0.12
0.0331124	4863.09	19717.4	52.2221	533.949	533949	289.682	4641.92	4332.46	51989.5	0.100435	0.0331124	17297.7	177145	0.12
0.013162	4432.41	20388.9	49.0826	538.533	538533	287.234	4501.06	4200.99	50411.9	0.108352	0.013162	16775.6	171798	0.12
0.192036	167909	6034.26	530.755	62.6542	62654.2	113.252	3619.1	3377.83	40533.9	0.0338494	0.192036	21638.1	221595	0.12
0.0871857	68378.6	10120.4	363.386	447.458	447458	348.207	8490.92	7924.86	95098.3	0.0681958	0.0871857	19410.5	198782	0.12
0.0550879	5795.38	18614.1	58.9295	519.311	519311	293.937	4893.69	4567.45	54809.4	0.0874635	0.0550879	18150.4	185878	0.12
0.074846	58342	10890.7	335.852	486.387	486387	341.529	7978.19	7446.31	89355.7	0.0752436	0.074846	18950.5	194071	0.12
0.20752	120159	7595.06	472.777	60.9855	60985.5	101.877	2907.9	2714.04	32568.5	0.0314419	0.20752	21793.3	223185	0.12
0.0240821	4622.13	20078	50.4715	536.68	536680	288.354	4565.18	4260.84	51130	0.104694	0.0240821	17017	174270	0.12
0.135469	100504	8321.06	433.916	155.309	155309	301.838	8210.23	7662.88	91954.6	0.0473423	0.135469	20765.8	212662	0.12
0.154419	99506.9	8443.09	436.138	91.5135	91513.5	181.919	4909.63	4582.32	54987.9	0.0418007	0.154419	21124.5	216335	0.12
0.0798512	246735	4213.8	582.405	472.787	472787	443.114	16471.9	15373.8	184485	0.0723101	0.0798512	19142.1	196033	0.12
0.102933	80717.6	9321.87	392.658	367.383	367383	353.891	9043.38	8440.49	101286	0.0602013	0.102933	19931.1	204114	0.12
0.175841	103558	8292.86	445.538	67.741	67741	116.855	3184.37	2972.08	35664.9	0.0368559	0.175841	21444	219607	0.12
0.0131365	4432.09	20389.5	49.0803	538.536	538536	287.232	4500.95	4200.89	50410.7	0.108358	0.0131365	16775.1	171794	0.12
0.0606301	45541.8	12077	293.665	512.691	512691	331.726	7282.34	6796.85	81562.2	0.0839809	0.0606301	18378.7	188216	0.12
0.0865915	67905.1	10154	362.171	449.774	449774	347.92	8467.65	7903.14	94837.6	0.0685203	0.0865915	19389.4	198566	0.12
0.198681	114369	7828.06	463.882	61.7259	61725.9	102.878	2890.61	2697.9	32374.8	0.0327657	0.198681	21708	222311	0.12
0.146465	100260	8376.23	435.83	111.437	111437	231.399	6271.9	5853.77	70245.3	0.0439771	0.146465	20983.7	214893	0.12
0.0904258	70948.3	9941.84	369.847	433.95	433950	349.7	8615.25	8040.9	96490.8	0.0664546	0.0904258	19524	199945	0.12
0.0944875	74144.8	9729.19	377.6	414.85	414850	351.379	8764.42	8180.12	98161.5	0.0643415	0.0944875	19661.7	201355	0.12
0.0372506	4999.48	19528.9	53.208	532.211	532211	290.389	4683.11	4370.91	52450.9	0.0982047	0.0372506	17444.6	178649	0.12
0.23673	691694	1367.94	943.586	60.1753	60175.3	140.632	7015.26	6547.57	78570.9	0.0278575	0.23673	22024.3	225550	0.12
0.0672707	270031	3838.54	596.955	502.345	502345	453.324	17439.2	16276.6	195319	0.0798421	0.0672707	18649.8	190991	0.12
0.056989	41585.6	12497.1	278.413	517.219	517219	328.499	7062.01	6591.21	79094.5	0.0862691	0.056989	18228.7	186680	0.12
0.107966	84579.5	9099.65	401.022	334.691	334691	354.376	9178.8	8566.88	102803	0.0578975	0.107966	20080.9	205648	0.12
0.0453892	5317.95	19127.6	55.5013	527.603	527603	291.923	4773.27	4455.05	53460.7	0.0934641	0.0453892	17756.4	181842	0.12
0.0720886	260534	3985.61	591.082	492.784	492784	449.304	17051.5	15914.7	190976	0.0768978	0.0720886	18842.3	192964	0.12
0.163313	100121	8437.71	438.539	77.7496	77749.6	143.842	3883.34	3624.45	43493.5	0.0395967	0.163313	21267	217794	0.12
0.0866688	67966.7	10149.6	362.33	449.476	449476	347.958	8470.68	7905.97	94871.6	0.068478	0.0866688	19392.1	198594	0.12
0.0708454	16233.7	15529.3	137.414	495.439	495439	308.494	5782.41	5396.92	64763	0.0776514	0.0708454	18793.1	192459	0.12
0.119933	93300.6	8640.55	418.903	250.659	250659	348.604	9290.71	8671.33	104056	0.0528985	0.119933	20405.6	208973	0.12
0.0670601	270466	3832	597.222	502.72	502720	453.504	17456.8	16293	195516	0.0799722	0.0670601	18641.2	190904	0.12
0.162801	181901	5649.47	542.427	78.3552	78355.2	162.884	5363.95	5006.35	60076.2	0.0397175	0.162801	21259.2	217714	0.12
0.073569	57269.3	10980.7	332.659	489.44	489440	340.754	7921.36	7393.27	88719.3	0.0760066	0.073569	18900.6	193560	0.12
0.101195	79373.2	9402.1	389.668	377.969	377969	353.514	8990.31	8390.95	100691	0.0610251	0.101195	19877.5	203565	0.12
0.0375908	5011.44	19512.9	53.2943	532.052	532052	290.45	4686.65	4374.21	52490.5	0.0980151	0.0375908	17457	178777	0.12
0.0761852	59458	10798.8	339.117	483.011	483011	342.324	8036.94	7501.15	90013.8	0.0744496	0.0761852	19002.3	194602	0.12
0.0205308	4548.26	20196	49.932	537.432	537432	287.926	4540.62	4237.91	50854.9	0.106085	0.0205308	16925.2	173330	0.12
0.0255644	4656.43	20024.4	50.7215	536.317	536317	288.549	4576.42	4271.33	51255.9	0.104062	0.0255644	17058.7	174697	0.12
0.0807127	245300	4238.56	581.488	470.163	470163	442.441	16410.4	15316.4	183796	0.071815	0.0807127	19174.4	196364	0.12
0.121091	94069.5	8602.96	420.436	242.595	242595	347.138	9273.68	8655.44	103865	0.0524492	0.121091	20434.7	209271	0.12
0.176002	176912	5789.02	538.931	67.6584	67658.4	129.034	4202.7	3922.52	47070.3	0.0368232	0.176002	21446.1	219629	0.12
0.062169	281087	3676.98	603.745	510.55	510550	457.804	17880	16688	200256	0.0830162	0.062169	18441.9	188863	0.12
0.112761	88188.3	8902.58	408.565	301.469	301469	353.622	9271.13	8653.05	103837	0.0558148	0.112761	20216.2	207034	0.12
0.0901445	230616	4503.72	571.892	435.183	435183	435.097	15763.5	14712.6	176551	0.0666039	0.0901445	19514.3	199845	0.12
0.177051	104005	8273.16	446.366	67.1422	67142.2	115.33	3146.8	2937.01	35244.2	0.0366116	0.177051	21459.8	219769	0.12
0.172738	102490	8339.65	443.514	69.5162	69516.2	121.463	3299.93	3079.93	36959.2	0.0374982	0.172738	21402.5	219183	0.12
0.0717805	55750.7	11110.9	328.046	493.455	493455	339.64	7840.37	7317.68	87812.2	0.0770841	0.0717805	18830.2	192839	0.12
0.146385	182531	5597.5	539.965	111.684	111684	259.667	8586.54	8014.11	96169.3	0.0440001	0.146385	20982.2	214878	0.12
0.024525	4632.16	20062.2	50.5446	536.575	536575	288.411	4568.48	4263.92	51167	0.104508	0.024525	17029.2	174396	0.12
0.0359952	4956.34	19587.4	52.8965	532.776	532776	290.169	4670.26	4358.91	52306.9	0.0988967	0.0359952	17399	178183	0.12
0.0454083	5318.78	19126.6	55.5073	527.59	527590	291.927	4773.5	4455.26	53463.2	0.0934526	0.0454083	17757.1	181850	0.12
0.16612	180960	5677.38	541.94	74.7572	74757.2	151.426	4975.62	4643.91	55726.9	0.0389476	0.16612	21308.9	218224	0.12
0.101353	79495.7	9394.72	389.942	377.023	377023	353.552	8995.25	8395.56	100747	0.0609496	0.101353	19882.5	203616	0.12
0.0682375	268059	3868.44	595.739	500.579	500579	452.503	17359.4	16202.1	194425	0.0792464	0.0682375	18688.7	191391	0.12
0.0433832	5233.01	19229.6	54.8906	528.907	528907	291.53	4750.03	4433.36	53200.3	0.094667	0.0433832	17677.3	181033	0.12
0.082895	64941.6	10370.4	354.394	463.112	463112	346.053	8319.67	7765.03	93180.3	0.0705746	0.082895	19255.4	197193	0.12
0.0342112	4897.68	19668.6	52.4724	533.521	533521	289.864	4652.52	4342.35	52108.2	0.0998575	0.0342112	17335.7	177535	0.12
0.0846698	66368.5	10265	358.178	456.934	456934	346.967	8391.4	7831.97	93983.6	0.0695808	0.0846698	19320.2	197857	0.12
0.052804	305219	3357.67	618.617	521.601	521601	466.923	18802.6	17549.1	210589	0.0888944	0.052804	18056.5	184916	0.12
0.0490718	5485.61	18936.1	56.7057	524.873	524873	292.668	4817.5	4496.33	53956	0.0912139	0.0490718	17904.2	183356	0.12
0.0349011	4920	19637.5	52.6338	533.241	533241	289.981	4659.3	4348.68	52184.2	0.0994892	0.0349011	17360	177783	0.12
0.111524	202667	5074.61	552.092	310.172	310172	414.498	14302.8	13349.3	160192	0.0563418	0.111524	20182	206683	0.12
0.16267	100018	8441.31	438.281	78.5131	78513.1	145.963	3939.72	3677.07	44124.9	0.0397484	0.16267	21257.2	217694	0.12
0.136197	100613	8318.38	434.243	151.752	151752	297.913	8104.87	7564.54	90774.5	0.0471059	0.136197	20781.1	212819	0.12
0.0633254	19127.6	15197.2	158.258	508.844	508844	310.539	5902.33	5508.84	66106.1	0.082293	0.0633254	18489.3	189348	0.12
0.0822559	242772	4282.66	579.865	465.238	465238	441.239	16301.4	15214.6	182576	0.0709358	0.0822559	19231.8	196952	0.12
0.0598482	286533	3601.05	607.085	513.725	513725	459.937	18093	16886.8	202641	0.0844718	0.0598482	18346.6	187886	0.12
0.151228	99705.7	8421.99	435.876	98.4884	98488.4	200.324	5413.68	5052.77	60633.2	0.0426495	0.151228	21069.6	215773	0.12
0.108629	625366	1476.31	873.109	330.193	330193	521.394	25677.1	23965.3	287584	0.057603	0.108629	20100.1	205844	0.12
0.0622822	47181.8	11910.5	299.635	510.387	510387	333.041	7373.24	6881.69	82580.2	0.0829453	0.0622822	18446.6	188911	0.12
0.12867	186223	5465.91	539.746	192.938	192938	372.746	12456.5	11626	139512	0.0496515	0.12867	20616.2	211129	0.12
0.130601	99168.4	8370.14	430.762	181.479	181479	323.866	8781.57	8196.13	98353.6	0.0489769	0.130601	20659.9	211577	0.12
0.0766095	14319	15756	123.064	481.903	481903	307.056	5701.82	5321.7	63860.4	0.0741994	0.0766095	19018.7	194770	0.12
0.0453252	5315.17	19130.8	55.4813	527.647	527647	291.911	4772.52	4454.35	53452.2	0.0935028	0.0453252	17753.8	181816	0.12
0.199838	115054	7799.85	464.963	61.6026	61602.6	102.67	2890.22	2697.54	32370.5	0.0325852	0.199838	21719.6	222430	0.12
0.0667512	6561.92	17963.9	64.4497	503.265	503265	296.545	5054.48	4717.52	56610.2	0.0801631	0.0667512	18628.7	190776	0.12
0.0293408	4753.11	19877.5	51.4246	535.249	535249	289.088	4607.54	4300.37	51604.4	0.102327	0.0293408	17173	175868	0.12
0.130056	185355	5488.99	539.169	184.656	184656	366.747	12233.2	11417.7	137012	0.0491658	0.130056	20647.6	211452	0.12
0.129822	98860.8	8382.94	430.106	186.032	186032	326.695	8850.98	8260.91	99130.9	0.0492472	0.129822	20642.4	211398	0.12
0.147461	100132	8386.48	435.827	108.455	108455	224.65	6084.94	5679.28	68151.4	0.0436932	0.147461	21002.1	215081	0.12
0.14556	100374	8366.97	435.828	114.278	114278	237.59	6443.53	6013.96	72167.5	0.0442379	0.14556	20966.8	214720	0.12
0.0360759	4959.06	19583.7	52.9162	532.74	532740	290.183	4671.07	4359.67	52316	0.0988526	0.0360759	17401.9	178212	0.12
0.165441	663008	1425.48	915.675	75.4331	75433.1	198.637	9841.22	9185.14	110222	0.0391027	0.165441	21298.9	218121	0.12
0.0533958	36574.9	13066.1	257.104	521.029	521029	324.339	6783.08	6330.87	75970.5	0.0885242	0.0533958	18080.8	185165	0.12
0.0761364	59417.6	10802.1	338.999	483.137	483137	342.296	8034.82	7499.17	89990	0.0744784	0.0761364	19000.5	194583	0.12
0.00741025	4377.1	20484.4	48.6755	539.025	539025	286.895	4481.74	4182.96	50195.5	0.109471	0.00741025	16701.6	171040	0.12
0.0549577	38998.6	12785.9	267.715	519.447	519447	326.358	6917.76	6456.57	77478.9	0.0875451	0.0549577	18145	185823	0.12
0.179177	104830	8236.82	447.868	66.2001	66200.1	112.964	3089.54	2883.57	34602.8	0.0361904	0.179177	21487	220048	0.12
0.0586698	43486.5	12291.9	285.898	515.218	515218	330.058	7168	6690.13	80281.6	0.0852123	0.0586698	18298	187389	0.12
0.175914	103585	8291.69	445.587	67.7034	67703.4	116.759	3181.99	2969.86	35638.3	0.0368411	0.175914	21445	219617	0.12
0.0194603	4528.3	20228.6	49.7859	537.628	537628	287.808	4533.89	4231.63	50779.5	0.106468	0.0194603	16899.9	173071	0.12
0.0137131	4439.32	20377.1	49.1334	538.47	538470	287.276	4503.46	4203.23	50438.8	0.108213	0.0137131	16784.7	171891	0.12
0.130679	99197.9	8368.93	430.826	181.028	181028	323.572	8774.28	8189.33	98271.9	0.0489499	0.130679	20661.6	211595	0.12
0.150243	99802.2	8413.54	435.844	100.902	100902	206.45	5582.26	5210.11	62521.3	0.0429178	0.150243	21052.2	215595	0.12
0.115211	89986.6	8808.1	412.24	284.089	284089	352.559	9297.76	8677.9	104135	0.0547922	0.115211	20282.6	207714	0.12
0.021984	4577.07	20149.5	50.1426	537.143	537143	288.094	4550.26	4246.91	50962.9	0.105537	0.021984	16961.3	173700	0.12
0.0598485	286532	3601.05	607.085	513.725	513725	459.937	18093	16886.8	202641	0.0844716	0.0598485	18346.6	187886	0.12
0.0317292	4821.18	19777.6	51.9185	534.455	534455	289.458	4628.95	4320.35	51844.2	0.101146	0.0317292	17250.9	176665	0.12
0.00939222	4392.67	20457.3	48.7902	538.889	538889	286.991	4487.21	4188.06	50256.8	0.109154	0.00939222	16722.6	171255	0.12
0.0846142	11276.4	16202.8	99.7779	457.134	457134	304.272	5548.62	5178.72	62144.6	0.0696117	0.0846142	19318.2	197837	0.12
0.0314778	4813.76	19788.3	51.8647	534.543	534543	289.418	4626.63	4318.19	51818.3	0.101273	0.0314778	17242.5	176580	0.12
0.0816359	63924.1	10447.1	351.649	467.252	467252	345.386	8268.03	7716.82	92601.9	0.0712878	0.0816359	19208.8	196717	0.12
0.163864	662353	1426.14	914.901	77.1196	77119.6	205.444	10177.7	9499.16	113990	0.0394676	0.163864	21275.3	217880	0.12
0.0380061	5026.19	19493.2	53.4008	531.854	531854	290.524	4691	4378.26	52539.1	0.0977824	0.0380061	17472.4	178934	0.12
0.10764	84330.6	9113.61	400.493	336.893	336893	354.378	9171.01	8559.61	102715	0.0580433	0.10764	20071.4	205551	0.12
0.0832044	11976.8	16082.1	105.156	462.065	462065	304.991	5588.83	5216.24	62594.9	0.0704003	0.0832044	19266.7	197310	0.12
0.0448511	5294.74	19155.1	55.3345	527.965	527965	291.817	4766.98	4449.18	53390.1	0.0937886	0.0448511	17735	181624	0.12
0.121421	192142	5317.69	544.098	240.309	240309	396.318	13404.3	12510.6	150128	0.052322	0.121421	20443	209356	0.12
0.0997767	78272.8	9468.91	387.187	386.307	386307	353.145	8945.11	8348.77	100185	0.0617082	0.0997767	19833.1	203110	0.12
0.0875153	68640.8	10101.8	364.055	446.152	446152	348.365	8503.77	7936.85	95242.2	0.0680165	0.0875153	19422.2	198902	0.12
0.147273	100156	8384.54	435.828	109.008	109008	225.921	6120.12	5712.11	68545.3	0.0437467	0.147273	20998.6	215046	0.12
0.126063	646007	1428.96	892.861	209.26	209260	488.807	24207.3	22593.5	271122	0.0505862	0.126063	20555.6	210509	0.12
0.11905	638804	1444.01	885.75	256.855	256855	508.825	25153.9	23476.9	281723	0.0532448	0.11905	20383.1	208742	0.12
0.0588354	21384.4	14931.4	173.646	515.013	515013	312.157	6000.6	5600.56	67206.7	0.0851082	0.0588354	18304.8	187459	0.12
0.0669452	51522.8	11491.1	314.57	502.924	502924	336.446	7611.81	7104.36	85252.3	0.0800432	0.0669452	18636.6	190857	0.12
0.118913	92607.2	8674.88	417.518	257.819	257819	349.714	9300.13	8680.12	104161	0.0532988	0.118913	20379.6	208707	0.12
0.0202725	4543.35	20204	49.8961	537.48	537480	287.897	4538.96	4236.37	50836.4	0.106179	0.0202725	16919	173267	0.12
0.100732	79014.7	9423.75	388.863	380.719	380719	353.4	8975.74	8377.36	100528	0.0612468	0.100732	19863.1	203417	0.12
0.187362	108409	8080.25	454.124	63.6062	63606.2	106.762	2949.95	2753.28	33039.4	0.0346612	0.187362	21585.7	221058	0.12
0.119075	92718.2	8669.36	417.74	256.68	256680	349.548	9298.96	8679.03	104148	0.053235	0.119075	20383.7	208749	0.12
0.108933	205714	5007.6	554.365	328.123	328123	417.792	14497.5	13531	162371	0.0574689	0.108933	20108.8	205933	0.12
0.0126989	4426.81	20398.5	49.0415	538.583	538583	287.2	4499.12	4199.18	50390.2	0.108464	0.0126989	16768.1	171722	0.12
0.0831155	241386	4307.1	578.971	462.367	462367	440.572	16241.3	15158.6	181903	0.0704504	0.0831155	19263.5	197276	0.12
0.0630313	528035	1779.94	785.872	509.286	509286	518.989	24674.7	23029.7	276357	0.0824767	0.0630313	18477.3	189225	0.12
0.297147	704790	1340.01	955.691	60.0098	60009.8	140.341	7024.18	6555.9	78670.8	0.0230478	0.297147	22333.8	228719	0.12
0.131949	99641.8	8351.14	431.802	173.831	173831	318.52	8647.21	8070.73	96848.8	0.0485149	0.131949	20689.8	211884	0.12
0.0985495	77318.4	9527.72	385.011	393.293	393293	352.787	8904.79	8311.14	99733.6	0.0623071	0.0985495	19794.1	202711	0.12
0.0531833	36188.3	13111.6	255.355	521.236	521236	324.016	6761.68	6310.9	75730.8	0.0886572	0.0531833	18072.1	185075	0.12
0.0206517	4550.59	20192.3	49.949	537.408	537408	287.939	4541.4	4238.64	50863.6	0.10604	0.0206517	16928.1	173360	0.12
0.05747	22228	14829.9	179.189	516.662	516662	312.777	6038.82	5636.23	67634.7	0.0859666	0.05747	18248.6	186883	0.12
0.205976	681196	1390.74	933.823	61.0856	61085.6	143.639	7145.84	6669.45	80033.5	0.031664	0.205976	21779	223038	0.12
0.0365621	4975.63	19561.1	53.0358	532.525	532525	290.268	4676.02	4364.29	52371.5	0.0985858	0.0365621	17419.5	178392	0.12
0.132698	183989	5526.91	538.36	169.709	169709	353.759	11764.1	10979.8	131758	0.0482612	0.132698	20706.3	212052	0.12
0.123283	95459.2	8536.35	423.203	227.597	227597	343.69	9220.47	8605.78	103269	0.0516145	0.123283	20488.9	209826	0.12
0.0554992	503293	1879.35	764.637	518.873	518873	515.445	24231.4	22616	271391	0.0872052	0.0554992	18167.3	186051	0.12
0.0367553	4982.27	19552.1	53.0838	532.438	532438	290.302	4678	4366.14	52393.6	0.0984792	0.0367553	17426.5	178464	0.12
0.112056	630115	1464.51	877.529	306.439	306439	518.7	25580	23874.7	286496	0.0561144	0.112056	20196.8	206834	0.12
0.168006	101115	8398.52	440.761	73.0272	73027.2	130.853	3541.58	3305.48	39665.7	0.038523	0.168006	21336.4	218505	0.12
0.104939	82263.5	9231.47	396.046	354.688	354688	354.205	9100.99	8494.26	101931	0.0592683	0.104939	19991.8	204735	0.12
0.0852694	237984	4367.93	576.761	454.754	454754	438.9	16092.5	15019.7	180236	0.0692481	0.0852694	19341.9	198080	0.12
0.168146	180268	5697.05	541.497	72.9076	72907.6	145.554	4775.22	4456.88	53482.5	0.038492	0.168146	21338.4	218525	0.12
0.0772065	566279	1646.04	819.523	480.311	480311	523.437	25271.9	23587.1	283045	0.0738484	0.0772065	19041.6	195005	0.12
0.107914	84539.7	9101.87	400.938	335.044	335044	354.377	9177.57	8565.73	102789	0.0579208	0.107914	20079.4	205632	0.12
0.147699	100102	8388.91	435.826	107.765	107765	223.052	6040.71	5637.99	67655.9	0.0436259	0.147699	21006.4	215126	0.12
0.132847	99914.1	8340.75	432.425	168.901	168901	314.637	8547.5	7977.67	95732	0.048211	0.132847	20709.5	212085	0.12
0.0814102	63741.2	10461	351.152	467.973	467973	345.265	8258.7	7708.12	92497.4	0.0714164	0.0814102	19200.4	196631	0.12
0.0217414	4572.12	20157.5	50.1064	537.193	537193	288.065	4548.61	4245.37	50944.4	0.105631	0.0217414	16955.2	173637	0.12
0.0611348	46050.4	12024.9	295.537	512.004	512004	332.135	7310.56	6823.19	81878.3	0.0836642	0.0611348	18399.5	188428	0.12
0.00102572	4351.9	20528.7	48.4897	539.243	539243	286.739	4472.84	4174.65	50095.8	0.10999	0.00102572	16667.3	170690	0.12
0.0148885	4455.02	20350.5	49.2487	538.325	538325	287.371	4508.88	4208.29	50499.5	0.107901	0.0148885	16805.3	172103	0.12
0.083749	65629.3	10319.3	356.226	460.19	460190	346.497	8354.34	7797.38	93568.6	0.0700947	0.083749	19286.7	197514	0.12
0.0495551	315371	3235.93	624.969	524.48	524480	470.511	19174	17895.7	214749	0.0909154	0.0495551	17923.8	183557	0.12
0.148718	99975.3	8399.14	435.826	104.904	104904	216.284	5853.58	5463.34	65560.1	0.0433396	0.148718	21024.9	215316	0.12
0.072871	15547.3	15608.8	132.312	491.042	491042	307.993	5754.03	5370.43	64445.1	0.0764259	0.072871	18873.2	193280	0.12
0.069147	266235	3896.39	594.614	498.85	498850	451.738	17285.3	16132.9	193595	0.0786881	0.069147	18725.3	191765	0.12
0.024872	4640.15	20049.7	50.6029	536.49	536490	288.457	4571.1	4266.36	51196.3	0.104361	0.024872	17038.9	174495	0.12
0.0849222	66570.8	10250.2	358.708	456.022	456022	347.094	8401.49	7841.4	94096.7	0.0694406	0.0849222	19329.3	197951	0.12
0.0651808	49919.6	11642.4	309.193	505.924	505924	335.202	7524.1	7022.49	84269.9	0.0811368	0.0651808	18565	190124	0.12
0.108135	206671	4986.81	555.074	333.55	333550	418.731	14555.4	13585	163020	0.0578223	0.108135	20085.8	205698	0.12
0.0502584	5543.03	18873.4	57.1179	523.892	523892	292.913	4832.15	4510.01	54120.1	0.0904798	0.0502584	17952.4	183850	0.12
0.0929236	72917	9809.68	374.658	422.494	422494	350.761	8707.93	8127.4	97528.8	0.0651458	0.0929236	19609.3	200818	0.12
0.162749	181913	5649.08	542.432	78.4176	78417.6	163.083	5370.66	5012.62	60151.4	0.0397297	0.162749	21258.4	217706	0.12
0.152238	99622.3	8429.8	435.93	96.1443	96144.3	194.247	5246.83	4897.04	58764.5	0.0423774	0.152238	21087.2	215953	0.12
0.027804	4712.15	19939	51.127	535.71	535710	288.862	4594.46	4288.16	51457.9	0.103054	0.027804	17125.1	175378	0.12
0.163245	181790	5652.87	542.38	77.8292	77829.2	161.208	5307.34	4953.51	59442.2	0.0396128	0.163245	21265.9	217784	0.12
0.0563279	295407	3482.22	612.543	517.967	517967	463.319	18434.1	17205.2	206462	0.0866846	0.0563279	18201.5	186401	0.12
