"# (R23 - production T).gT"	"[Z]"	"[mu2]"	"[mZ]"	"[mF]"	"[F]"	"[mP]"	"[PE]"	"[PG]"	"[PM]"	"[I]"	"[T]"	"[mS]"	"[S]"	"(R21 - production I).l_6"
0.092614	72638.8	9828.51	374.001	409.254	409254	350.15	8683.24	8104.36	97252.3	0.0637828	0.092614	19598.8	200711	0.09
0.134716	95683.8	8577.21	426.315	128.907	128907	263.442	7049.25	6579.3	78951.6	0.0454616	0.134716	20749.8	212498	0.09
0.232394	690372	1370.89	942.378	60.0478	60047.8	140.148	6988.67	6522.76	78273.2	0.0255389	0.232394	21994.3	225242	0.09
0.088938	69747.2	10024.7	366.865	428.286	428286	348.696	8549.57	7979.6	95755.2	0.0657907	0.088938	19472.3	199415	0.09
0.0846873	11247.4	16208.7	99.5579	447.436	447436	304.053	5543.35	5173.79	62085.5	0.0681928	0.0846873	19320.8	197864	0.09
0.0408438	5131.61	19356.1	54.1608	529.938	529938	291.041	4721.45	4406.68	52880.2	0.0956886	0.0408438	17579.1	180027	0.09
0.140472	650509	1439.68	901.145	107.166	107166	319.671	15811.1	14757	177084	0.043567	0.140472	20868.5	213713	0.09
0.110559	86236.4	9010.51	404.638	286.686	286686	350.575	9130.15	8521.47	102258	0.0549428	0.110559	20155	206406	0.09
0.122913	641680	1440.81	889.128	194.956	194956	478.478	23662.6	22085.1	265021	0.0497685	0.122913	20479.8	209733	0.09
0.0734677	557047	1676.43	811.322	484.997	484997	522.385	25132.7	23457.2	281487	0.0749105	0.0734677	18896.6	193520	0.09
0.0872991	68449	10115.6	363.575	436.025	436025	347.977	8487.6	7921.76	95061.1	0.0667068	0.0872991	19414.5	198824	0.09
0.120509	92554.8	8686.5	417.867	211.622	211622	336.233	8935.07	8339.4	100073	0.0507196	0.120509	20420.1	209122	0.09
0.0435831	5241.25	19219.6	54.9499	528.219	528219	291.563	4752.21	4435.4	53224.8	0.0940213	0.0435831	17685.1	181113	0.09
0.0760598	14502	15733.7	124.452	477.802	477802	307.114	5708.12	5327.58	63930.9	0.0733143	0.0760598	18997.5	194553	0.09
0.0320325	4830.21	19764.5	51.9839	534.129	534129	289.504	4631.72	4322.94	51875.2	0.100685	0.0320325	17261	176769	0.09
0.0232838	4604.5	20105.8	50.3428	536.768	536768	288.252	4559.35	4255.39	51064.7	0.104852	0.0232838	16995.3	174048	0.09
0.0509425	5576.86	18837.2	57.3609	522.321	522321	293.045	4840.5	4517.8	54213.5	0.0893751	0.0509425	17980.3	184136	0.09
0.0481276	5441.09	18985.7	56.386	524.822	524822	292.466	4805.82	4485.43	53825.2	0.0911746	0.0481276	17866	182965	0.09
0.0434795	5236.96	19224.8	54.9191	528.289	528289	291.543	4751.03	4434.29	53211.5	0.0940851	0.0434795	17681.1	181071	0.09
0.0434149	5234.3	19228	54.8999	528.332	528332	291.53	4750.29	4433.6	53203.2	0.0941248	0.0434149	17678.5	181045	0.09
0.0980621	76874.4	9556.01	384.019	376.769	376769	351.777	8864.41	8273.45	99281.4	0.0609293	0.0980621	19778.5	202551	0.09
0.114422	200080	5134.96	550.351	256.908	256908	404.332	13882.3	12956.8	155482	0.0532478	0.114422	20261.4	207497	0.09
0.0225065	4587.9	20132.2	50.2217	536.946	536946	288.156	4553.85	4250.26	51003.1	0.105174	0.0225065	16974.8	173838	0.09
0.133226	95767.9	8566.04	426.111	135.641	135641	274.241	7343.43	6853.87	82246.5	0.0459733	0.133226	20717.7	212170	0.09
0.0321278	4833.06	19760.4	52.0046	534.093	534093	289.52	4632.6	4323.76	51885.2	0.100634	0.0321278	17264.2	176802	0.09
0.0164956	4478.56	20310.9	49.4215	538.063	538063	287.512	4516.96	4215.83	50590	0.107348	0.0164956	16836	172417	0.09
0.0261225	4669.87	20003.6	50.8194	536.047	536047	288.624	4580.78	4275.39	51304.7	0.103606	0.0261225	17074.8	174863	0.09
0.0394952	5080.49	19421.8	53.7924	530.703	530703	290.791	4706.77	4392.98	52715.8	0.0964927	0.0394952	17527.9	179503	0.09
0.0873221	68467.3	10114.3	363.622	435.919	435919	347.987	8488.47	7922.58	95070.9	0.0666939	0.0873221	19415.4	198832	0.09
0.00668403	4372.31	20492.8	48.6402	539.061	539061	286.866	4480.05	4181.38	50176.6	0.109555	0.00668403	16695.1	170974	0.09
0.034576	4909.42	19652.2	52.5573	533.103	533103	289.923	4656.05	4345.65	52147.7	0.0993109	0.034576	17348.5	177666	0.09
0.106261	83102.3	9184.8	397.934	319.405	319405	352.174	9074.48	8469.52	101634	0.0569141	0.106261	20031.1	205138	0.09
0.128673	95471.2	8561.87	424.575	159.151	159151	303.307	8123.9	7582.3	90987.6	0.0475931	0.128673	20616.2	211130	0.09
0.0949865	74490.8	9707.26	378.442	395.727	395727	350.95	8764.98	8180.65	98167.8	0.0625221	0.0949865	19678.2	201524	0.09
0.113778	88471.3	8891.37	409.332	261.85	261850	347.983	9129.64	8521	102252	0.0535251	0.113778	20244	207318	0.09
0.0738796	7206.6	17542.8	69.1358	483.906	483906	298.181	5162.35	4818.2	57818.3	0.0746553	0.0738796	18912.8	193685	0.09
0.156909	95238.7	8685.18	429.916	74.1922	74192.2	132.782	3528.85	3293.59	39523.1	0.0388135	0.156909	21165.9	216759	0.09
0.0973702	76340	9589.47	382.781	381.17	381170	351.614	8842.77	8253.25	99039	0.0612835	0.0973702	19756.2	202323	0.09
0.0985626	218938	4731.25	563.933	373.537	373537	427.194	15175	14163.3	169960	0.0606746	0.0985626	19794.5	202715	0.09
0.103124	80747.3	9321.23	392.774	342.361	342361	352.424	9006.24	8405.82	100870	0.0584107	0.103124	19937	204174	0.09
0.0742762	7249.09	17518.3	69.4463	482.838	482838	298.278	5168.78	4824.19	57890.3	0.0744101	0.0742762	18928.3	193844	0.09
0.21828	131006	7189.37	488.21	60.1276	60127.6	101.278	2973.08	2774.87	33298.5	0.0272646	0.21828	21886.8	224142	0.09
0.0547572	38714.5	12818.3	266.502	518.363	518363	326.106	6901.59	6441.49	77297.9	0.0869098	0.0547572	18136.8	185738	0.09
0.075861	59182	10821.5	338.317	478.382	478382	342.034	8020.19	7485.51	89826.1	0.0734359	0.075861	18989.8	194474	0.09
0.203042	116506	7742.04	467.31	60.3911	60391.1	99.8156	2820.82	2632.77	31593.2	0.0294408	0.203042	21751.1	222752	0.09
0.180358	103971	8282.53	446.74	62.2596	62259.6	102.557	2796.6	2610.16	31321.9	0.0334368	0.180358	21501.8	220199	0.09
0.100516	216380	4783.16	562.139	360.555	360555	425.232	15038.3	14035.8	168429	0.0596926	0.100516	19856.3	203348	0.09
0.166108	184360	5601.55	545.717	66.9466	66946.6	128.044	4232.74	3950.55	47406.7	0.0365282	0.166108	21308.7	218222	0.09
0.123711	94037.8	8618.22	421.073	189.628	189628	326.24	8706.97	8126.51	97518.1	0.0494585	0.123711	20499.3	209932	0.09
0.0477594	5424.02	19005	56.2635	525.125	525125	292.391	4801.37	4481.28	53775.3	0.0914083	0.0477594	17851.2	182813	0.09
0.0881163	69097.1	10070	365.224	432.223	432223	348.34	8518.67	7950.76	95409.1	0.0662484	0.0881163	19443.4	199120	0.09
0.000982312	4351.86	20528.8	48.4894	539.243	539243	286.739	4472.82	4174.64	50095.6	0.10999	0.000982312	16667.3	170689	0.09
0.0527613	26749.8	14271.4	206.946	520.521	520521	316.239	6256.86	5839.74	70076.8	0.0882025	0.0527613	18054.8	184898	0.09
0.165006	97554.8	8580.76	434.839	67.5735	67573.5	115.254	3083.3	2877.75	34533	0.0367892	0.165006	21292.4	218055	0.09
0.115229	199267	5153.68	549.758	250.732	250732	402.436	13795.8	12876.1	154513	0.0529025	0.115229	20283.1	207719	0.09
0.0289176	4741.6	19894.6	51.3411	535.215	535215	289.023	4603.85	4296.93	51563.1	0.102275	0.0289176	17159.7	175731	0.09
0.133434	95760.7	8567.36	426.147	134.672	134672	272.762	7303.2	6816.32	81795.9	0.0459012	0.133434	20722.3	212216	0.09
0.162153	186230	5552.77	547.108	69.4635	69463.5	135.938	4511.22	4210.47	50525.6	0.0374806	0.162153	21249.2	217612	0.09
0.0741295	57735.5	10941.5	334.056	483.235	483235	341.011	7944.17	7414.56	88974.7	0.0745007	0.0741295	18922.5	193785	0.09
0.12469	94410.3	8602.07	421.914	183.242	183242	322.466	8615.04	8040.7	96488.4	0.0490819	0.12469	20522.9	210174	0.09
0.0684654	52871.4	11366.9	318.976	496.793	496793	337.43	7684.01	7171.74	86060.9	0.0780531	0.0684654	18697.9	191484	0.09
0.143892	190040	5429.29	547.666	97.194	97194	222.699	7464.21	6966.59	83599.1	0.0425008	0.143892	20935.2	214397	0.09
0.0867361	68001.7	10147.4	362.429	438.579	438579	347.721	8466	7901.6	94819.2	0.0670244	0.0867361	19394.5	198619	0.09
0.108763	84943.2	9081.42	401.892	300.478	300478	351.457	9113.36	8505.8	102070	0.0557555	0.108763	20103.9	205883	0.09
0.0418721	5171.85	19305.3	54.4505	529.319	529319	291.235	4732.85	4417.33	53007.9	0.0950677	0.0418721	17618.6	180431	0.09
0.00380109	4358.17	20517.7	48.5359	539.187	539187	286.778	4475.06	4176.72	50120.7	0.109856	0.00380109	16675.9	170777	0.09
0.133057	95772.6	8565.04	426.08	136.431	136431	275.428	7375.68	6883.97	82607.7	0.0460316	0.133057	20714.1	212132	0.09
0.0270548	4692.98	19968.1	50.9876	535.783	535783	288.754	4588.26	4282.38	51388.6	0.103173	0.0270548	17102.4	175145	0.09
0.105161	82281.5	9231.82	396.148	327.571	327571	352.333	9052.71	8449.2	101390	0.0574333	0.105161	19998.4	204803	0.09
0.0282106	4722.77	19922.9	51.2042	535.438	535438	288.919	4597.84	4291.31	51495.8	0.102621	0.0282106	17137.6	175506	0.09
0.135168	95644.7	8581.33	426.355	126.956	126956	260.08	6957.47	6493.63	77923.6	0.0453081	0.135168	20759.4	212597	0.09
0.103663	81154.5	9297.3	393.675	338.497	338497	352.424	9019.23	8417.95	101015	0.0581503	0.103663	19953.4	204342	0.09
0.0279659	4716.35	19932.6	51.1576	535.513	535513	288.884	4595.78	4289.4	51472.8	0.102739	0.0279659	17130.1	175429	0.09
0.00533026	4364.7	20506.2	48.5841	539.129	539129	286.818	4477.37	4178.88	50146.5	0.109716	0.00533026	16684.8	170868	0.09
0.160883	96242.9	8641.2	432.148	70.4451	70445.1	122.722	3270.54	3052.5	36630	0.0377959	0.160883	21229.5	217411	0.09
0.0737104	257520	4033.98	589.208	484.356	484356	447.888	16922.7	15794.5	189534	0.0747601	0.0737104	18906.1	193617	0.09
0.0785015	13700.4	15834.6	118.362	470.263	470263	306.446	5672.2	5294.06	63528.7	0.0718336	0.0785015	19091	195511	0.09
0.0680316	268482	3862.01	596.002	497.699	497699	452.616	17374.1	16215.8	194590	0.078329	0.0680316	18680.4	191306	0.09
0.0855269	9733.6	16543	87.9908	443.889	443889	302.278	5438.24	5075.69	60908.3	0.0677116	0.0855269	19351.2	198175	0.09
0.130671	95716	8557.48	425.437	148.29	148290	291.405	7807.27	7286.78	87441.4	0.0468716	0.130671	20661.5	211593	0.09
0.111798	87111.2	8963.35	406.482	277.122	277122	349.748	9135.13	8526.12	102313	0.0543911	0.111798	20189.6	206761	0.09
0.184432	105952	8192.95	450.18	61.6407	61640.7	101.315	2778.87	2593.62	31123.4	0.0326422	0.184432	21551.4	220707	0.09
0.0614678	46379.8	11991.4	296.741	509.462	509462	332.372	7328.21	6839.66	82075.9	0.0825505	0.0614678	18413.2	188568	0.09
0.167425	98426.8	8540	436.554	66.2638	66263.8	111.949	3002.66	2802.48	33629.7	0.0362205	0.167425	21328	218419	0.09
0.152207	94476.4	8712.83	427.897	80.2735	80273.5	149.511	3966.55	3702.11	44425.4	0.0400806	0.152207	21086.7	215948	0.09
0.203762	680108	1393.51	932.885	60.3705	60370.5	141.053	7014.88	6547.23	78566.7	0.0293298	0.203762	21758	222823	0.09
0.0557448	40050.2	12667.2	272.138	517.218	517218	327.214	6975.99	6510.93	78131.1	0.0862686	0.0557448	18177.5	186155	0.09
0.0536377	25522.8	14424.6	199.735	519.598	519598	315.271	6195.53	5782.5	69389.9	0.0876355	0.0536377	18090.7	185267	0.09
0.153747	94668.7	8707.11	428.473	78.055	78055	143.376	3805.16	3551.48	42617.7	0.039658	0.153747	21113.1	216218	0.09
0.0688779	16929.4	15449.6	142.529	495.915	495915	308.943	5810.07	5422.73	65072.8	0.0777912	0.0688779	18714.5	191654	0.09
0.0746966	7295.13	17492.1	69.7832	481.685	481685	298.382	5175.65	4830.61	57967.3	0.0741508	0.0746966	18944.7	194012	0.09
0.019585	4530.57	20224.9	49.8026	537.544	537544	287.821	4534.65	4232.34	50788	0.106302	0.019585	16902.8	173101	0.09
0.0215599	4568.46	20163.4	50.0797	537.152	537152	288.043	4547.37	4244.21	50930.5	0.105554	0.0215599	16950.6	173590	0.09
0.154558	94793.4	8702.73	428.811	76.9786	76978.6	140.41	3727.44	3478.95	41747.3	0.0394382	0.154558	21126.8	216359	0.09
0.0739886	7218.19	17536.1	69.2205	483.614	483614	298.208	5164.11	4819.84	57838.1	0.0745879	0.0739886	18917	193729	0.09
0.112988	630932	1463.41	878.463	267.94	267940	511.12	25209.5	23528.8	282346	0.0538686	0.112988	20222.4	207097	0.09
0.198385	677792	1398.66	930.735	60.5567	60556.7	141.661	7040.81	6571.42	78857	0.0301809	0.198385	21705	222280	0.09
0.110759	86378.5	9002.81	404.938	285.146	285146	350.455	9131.34	8522.59	102271	0.0548534	0.110759	20160.6	206464	0.09
0.0882567	69208.3	10062.2	365.506	431.558	431558	348.402	8523.98	7955.71	95468.5	0.0661699	0.0882567	19448.4	199170	0.09
0.131679	95769.4	8559.08	425.756	143.133	143133	284.871	7631.44	7122.67	85472.1	0.046514	0.131679	20683.9	211823	0.09
0.0350797	4925.84	19629.4	52.6761	532.883	532883	290.008	4661.03	4350.29	52203.5	0.0990316	0.0350797	17366.3	177848	0.09
0.0239462	4619.08	20082.8	50.4492	536.61	536610	288.335	4564.16	4259.89	51118.6	0.104571	0.0239462	17013.2	174232	0.09
0.093604	73412.9	9777.42	375.87	403.728	403728	350.499	8717.82	8136.64	97639.6	0.0632534	0.093604	19632.2	201052	0.09
0.161926	186330	5550.14	547.178	69.6322	69632.2	136.47	4529.81	4227.82	50733.9	0.0375367	0.161926	21245.7	217577	0.09
0.127785	190234	5378.43	543.872	164.244	164244	350.886	11809.2	11021.9	132263	0.0479189	0.127785	20595.8	210921	0.09
0.120837	92723.5	8678.5	418.225	209.299	209299	335.364	8916.48	8322.04	99864.5	0.0505884	0.120837	20428.4	209206	0.09
0.137255	95403.5	8603.63	426.433	118.503	118503	244.252	6524.83	6089.84	73078	0.0446101	0.137255	20803.1	213044	0.09
0.125364	191306	5348.32	544.352	178.948	178948	364.881	12310.2	11489.6	137875	0.0488251	0.125364	20539	210339	0.09
0.0518949	5625.03	18786.4	57.7066	521.398	521398	293.244	4852.46	4528.97	54347.6	0.0887619	0.0518949	18019.2	184534	0.09
0.134077	95728.7	8571.95	426.243	131.734	131734	268.125	7176.96	6698.5	80382	0.0456797	0.134077	20736.1	212358	0.09
0.128333	95410.5	8563.65	424.397	161.078	161078	305.179	8173.11	7628.23	91538.8	0.0477172	0.128333	20608.5	211050	0.09
0.068631	53017.2	11353.7	319.446	496.442	496442	337.54	7691.9	7179.11	86149.3	0.077948	0.068631	18704.6	191553	0.09
0.164985	184914	5587.17	546.142	67.5855	67585.5	130.042	4303.71	4016.79	48201.5	0.0367941	0.164985	21292.1	218052	0.09
0.0450888	5304.92	19143	55.4077	527.174	527174	291.857	4769.63	4451.66	53419.9	0.0930879	0.0450888	17744.5	181720	0.09
0.0895164	70204	9993.12	368.01	425.446	425446	348.94	8571.11	7999.7	95996.4	0.0654704	0.0895164	19492.5	199622	0.09
0.137244	649612	1437.3	899.444	118.545	118545	355.022	17564.5	16393.6	196723	0.0446137	0.137244	20802.9	213042	0.09
0.150636	94342.3	8715.02	427.402	82.7958	82795.8	156.496	4151.28	3874.52	46494.3	0.0405197	0.150636	21059.2	215666	0.09
0.178421	103065	8324.03	445.136	62.6321	62632.1	103.353	2810.74	2623.36	31480.3	0.0338278	0.178421	21477.4	219949	0.09
0.0419726	5175.84	19300.3	54.4793	529.257	529257	291.254	4733.98	4418.38	53020.5	0.0950067	0.0419726	17622.5	180471	0.09
0.0861107	67503.9	10183	361.145	441.355	441355	347.431	8441.82	7879.03	94548.4	0.067379	0.0861107	19372.2	198390	0.09
0.079265	571109	1630.63	823.838	467.744	467744	523.685	25329	23640.4	283685	0.0713754	0.079265	19120	195807	0.09
0.0861743	67554.6	10179.3	361.276	441.076	441076	347.461	8444.29	7881.34	94576	0.0673428	0.0861743	19374.4	198413	0.09
0.0688098	16954.1	15446.8	142.709	496.061	496061	308.961	5811.09	5423.68	65084.2	0.0778345	0.0688098	18711.7	191626	0.09
0.0184971	4511.24	20256.6	49.6611	537.739	537739	287.707	4528.1	4226.23	50714.8	0.106688	0.0184971	16878.2	172849	0.09
0.0296078	4760.44	19866.6	51.4779	534.99	534990	289.127	4609.84	4302.51	51630.2	0.101932	0.0296078	17181.5	175955	0.09
0.120085	194854	5258.16	546.604	214.654	214654	388.109	13190.7	12311.3	147736	0.0508904	0.120085	20409.4	209012	0.09
0.167417	98423.7	8540.15	436.548	66.268	66268	111.959	3002.91	2802.71	33632.5	0.0362225	0.167417	21327.8	218418	0.09
0.094523	74129.8	9730.64	377.584	398.447	398447	350.803	8749.32	8166.04	97992.4	0.0627662	0.094523	19662.9	201367	0.09
0.154414	94770.1	8703.58	428.749	77.1656	77165.6	140.924	3740.91	3491.52	41898.2	0.0394772	0.154414	21124.4	216334	0.09
0.129351	95575.7	8559.22	424.902	155.369	155369	299.431	8021.43	7486.67	89840	0.0473463	0.129351	20631.7	211289	0.09
0.106905	83579.6	9157.73	398.966	314.579	314579	352.039	9085.99	8480.26	101763	0.0566131	0.106905	20050	205331	0.09
0.0874639	68579.8	10106.4	363.909	435.267	435267	348.051	8493.89	7927.63	95131.6	0.0666141	0.0874639	19420.4	198883	0.09
0.0172458	4490.38	20291.2	49.5081	537.947	537947	287.583	4521	4219.6	50635.2	0.107109	0.0172458	16851.3	172574	0.09
0.122683	93603.7	8637.66	420.117	196.513	196513	329.828	8791.92	8205.79	98469.5	0.0498584	0.122683	20474.2	209675	0.09
0.0894724	70169.4	9995.51	367.923	425.664	425664	348.921	8569.48	7998.18	95978.2	0.0654947	0.0894724	19491	199606	0.09
0.124379	94296.5	8606.95	421.655	185.25	185250	323.703	8645.42	8069.06	96828.7	0.049201	0.124379	20515.4	210098	0.09
0.0672535	51795.8	11465.8	315.471	499.28	499280	336.612	7625.65	7117.27	85407.3	0.078825	0.0672535	18649.1	190984	0.09
0.0144057	4448.42	20361.7	49.2002	538.355	538355	287.331	4506.6	4206.16	50473.9	0.107965	0.0144057	16796.7	172014	0.09
0.113342	88175.9	8906.86	408.714	265.211	265211	348.424	9132.42	8523.59	102283	0.0537144	0.113342	20232.1	207197	0.09
0.10785	84276.1	9118.56	400.464	307.433	307433	351.781	9101.06	8494.32	101932	0.0561748	0.10785	20077.6	205613	0.09
0.148322	94263.5	8711.25	426.851	87.04	87040	168.193	4462.62	4165.12	49981.4	0.0411819	0.148322	21017.8	215242	0.09
0.0934182	73267.8	9786.96	375.521	404.778	404778	350.435	8711.38	8130.63	97567.5	0.0633523	0.0934182	19625.9	200989	0.09
0.0994483	77941.9	9489.97	386.468	367.721	367721	352.056	8906.32	8312.56	99750.8	0.0602269	0.0994483	19822.7	203004	0.09
0.0938377	73595.4	9765.47	376.307	402.399	402399	350.578	8725.89	8144.16	97730	0.0631291	0.0938377	19640	201133	0.09
0.0961032	222244	4665.31	566.226	389.027	389027	429.513	15344.2	14321.2	171855	0.0619383	0.0961032	19715	201900	0.09
0.120347	92469.8	8690.55	417.687	212.782	212782	336.652	8943.94	8347.68	100172	0.050785	0.120347	20416	209080	0.09
0.158443	95591.6	8670.16	430.727	72.6145	72614.5	128.512	3418.61	3190.7	38288.4	0.0384151	0.158443	21190.8	217014	0.09
0.0807924	245186	4240.59	581.421	462.461	462461	442.198	16398.4	15305.2	183662	0.070466	0.0807924	19177.4	196395	0.09
0.167577	98483.7	8537.34	436.664	66.1896	66189.6	111.764	2998.2	2798.32	33579.9	0.0361854	0.167577	21330.2	218441	0.09
0.104131	211803	4878.1	558.883	335.109	335109	421.206	14776.2	13791.1	165493	0.0579251	0.104131	19967.5	204487	0.09
0.111927	87200.8	8958.55	406.67	276.13	276130	349.65	9135.3	8526.28	102315	0.0543344	0.111927	20193.2	206798	0.09
0.173683	180271	5707.36	542.362	63.8254	63825.4	118.3	3877.93	3619.4	43432.9	0.0348217	0.173683	21415.3	219314	0.09
0.0820972	64285.6	10419.9	352.635	457.683	457683	345.458	8282.36	7730.2	92762.4	0.069697	0.0820972	19225.9	196892	0.09
0.0743787	15051.4	15667.4	128.597	482.559	482559	307.548	5731.81	5349.69	64196.3	0.0743468	0.0743787	18932.3	193885	0.09
0.207644	119754	7611.97	472.235	60.2772	60277.2	100.016	2851.48	2661.38	31936.6	0.0287456	0.207644	21794.5	223196	0.09
0.144212	651533	1442.17	903.043	96.3608	96360.8	281.278	13908.1	12980.9	155770	0.0424031	0.144212	20941.3	214459	0.09
0.100047	78401.7	9461.84	387.514	363.72	363720	352.155	8923.78	8328.86	99946.3	0.0599264	0.100047	19841.6	203197	0.09
0.0563487	23012.1	14734.7	184.238	516.493	516493	313.344	6074.74	5669.76	68037.1	0.0858762	0.0563487	18202.3	186409	0.09
0.0672949	51832.8	11462.3	315.593	499.197	499197	336.64	7627.66	7119.15	85429.8	0.0787986	0.0672949	18650.7	191001	0.09
0.135175	95644.1	8581.39	426.355	126.928	126928	260.031	6956.13	6492.39	77908.7	0.0453058	0.135175	20759.6	212598	0.09
0.130363	95690.6	8557.49	425.324	149.907	149907	293.331	7858.88	7334.95	88019.4	0.0469816	0.130363	20654.6	211523	0.09
0.131838	95773.7	8559.55	425.8	142.339	142339	283.81	7602.77	7095.92	85151.1	0.046458	0.131838	20687.4	211859	0.09
0.0478976	5430.41	18997.8	56.3093	525.012	525012	292.419	4803.04	4482.83	53794	0.0913207	0.0478976	17856.8	182870	0.09
0.0312454	4806.95	19798.2	51.8153	534.42	534420	289.38	4624.47	4316.17	51794.1	0.101097	0.0312454	17234.8	176501	0.09
0.0814091	63729.3	10462.1	351.125	460.234	460234	345.101	8254.29	7704	92448	0.0701017	0.0814091	19200.4	196630	0.09
0.174517	665907	1424.64	919.515	63.5818	63581.8	152.375	7549.97	7046.64	84559.7	0.0346429	0.174517	21426.5	219428	0.09
0.0501091	482701	1971.3	747.351	523.096	523096	512.125	23828	22239.5	266874	0.0899101	0.0501091	17946.3	183788	0.09
0.131389	95758.6	8558.37	425.672	144.592	144592	286.782	7682.98	7170.78	86049.4	0.0466164	0.131389	20677.5	211757	0.09
0.0945155	74124	9731.01	377.57	398.49	398490	350.801	8749.07	8165.8	97989.6	0.0627701	0.0945155	19662.6	201364	0.09
0.0765514	59754.6	10774.7	339.978	476.346	476346	342.433	8050.09	7513.42	90161	0.0730143	0.0765514	19016.5	194747	0.09
0.0380373	5027.29	19491.7	53.4088	531.476	531476	290.526	4691.26	4378.51	52542.1	0.0973478	0.0380373	17473.5	178946	0.09
0.0981727	76959.8	9550.69	384.216	376.058	376058	351.802	8867.82	8276.64	99319.6	0.0608729	0.0981727	19782.1	202587	0.09
0.0282451	4723.67	19921.6	51.2108	535.427	535427	288.924	4598.13	4291.59	51499	0.102604	0.0282451	17138.7	175517	0.09
0.0351722	4928.88	19625.2	52.6981	532.842	532842	290.024	4661.95	4351.15	52213.8	0.0989801	0.0351722	17369.6	177881	0.09
0.174499	665897	1424.67	919.506	63.5869	63586.9	152.393	7550.88	7047.49	84569.8	0.0346467	0.174499	21426.3	219426	0.09
0.0973924	76357.2	9588.39	382.821	381.03	381030	351.62	8843.47	8253.91	99046.9	0.0612721	0.0973924	19756.9	202330	0.09
0.0545233	300302	3419.22	615.567	518.626	518626	465.112	18618.2	17377	208524	0.0870615	0.0545233	18127.2	185640	0.09
0.154763	94827.2	8701.49	428.9	76.7171	76717.1	139.69	3708.63	3461.39	41536.7	0.0393832	0.154763	21130.3	216394	0.09
0.0838295	65680	10315.8	356.368	450.945	450945	346.333	8352.08	7795.28	93543.3	0.0686877	0.0838295	19289.6	197544	0.09
0.0558942	296563	3467.2	613.256	517.041	517041	463.726	18477	17245.2	206942	0.0861715	0.0558942	18183.6	186218	0.09
0.0782756	61175.8	10660.6	344.039	470.993	470993	343.409	8123.8	7582.21	90986.5	0.0719695	0.0782756	19082.5	195423	0.09
0.0643741	18676.8	15249.3	155.09	504.678	504678	310.189	5882.7	5490.52	65886.2	0.0806719	0.0643741	18532.1	189787	0.09
0.0965327	75691.6	9630.4	381.27	386.393	386393	351.399	8815.98	8228.25	98739	0.0617155	0.0965327	19729	202044	0.09
0.0979542	219747	4714.99	564.497	377.46	377460	427.782	15217.1	14202.6	170432	0.0609844	0.0979542	19775	202515	0.09
0.058544	43347.4	12306.8	285.361	513.678	513678	329.923	7159.77	6682.45	80189.4	0.0844491	0.058544	18292.8	187336	0.09
0.138479	95230.9	8618.38	426.423	113.953	113953	234.868	6268.28	5850.4	70204.8	0.0442085	0.138479	20828.3	213302	0.09
0.175987	666704	1422.96	920.285	63.1893	63189.3	150.943	7480.52	6981.82	83781.8	0.0343316	0.175987	21445.9	219627	0.09
0.00868152	4386.67	20467.8	48.746	538.931	538931	286.954	4485.1	4186.09	50233.1	0.109251	0.00868152	16714.5	171173	0.09
0.0565152	41015.3	12559.8	276.108	516.289	516289	328.011	7029.8	6561.15	78733.8	0.085768	0.0565152	18209.2	186480	0.09
0.0675105	17432.7	15392.1	146.19	498.764	498764	309.304	5830.86	5442.13	65305.6	0.078661	0.0675105	18659.4	191091	0.09
0.155972	95046.6	8693.02	429.454	75.2471	75247.1	135.659	3603.53	3363.29	40359.5	0.0390605	0.155972	21150.5	216601	0.09
0.12097	92791	8675.31	418.368	208.36	208360	335.002	8908.63	8314.72	99776.7	0.0505352	0.12097	20431.7	209240	0.09
0.116898	635620	1452.78	882.985	238.089	238089	502.101	24795.8	23142.7	277713	0.0521985	0.116898	20327.3	208171	0.09
0.0282583	4724.02	19921	51.2133	535.423	535423	288.926	4598.24	4291.69	51500.3	0.102598	0.0282583	17139.1	175521	0.09
0.127338	95200.2	8570.66	423.823	166.87	166870	310.416	8309.67	7755.69	93068.3	0.0480843	0.127338	20585.4	210815	0.09
0.119638	92089.5	8708.81	416.884	217.874	217874	338.389	8979.75	8381.1	100573	0.0510712	0.119638	20398.1	208896	0.09
0.016525	4479.02	20310.2	49.4248	538.059	538059	287.515	4517.12	4215.98	50591.7	0.107339	0.016525	16836.6	172423	0.09
0.0464393	5364.14	19073.6	55.8333	526.171	526171	292.125	4785.55	4466.51	53598.2	0.092242	0.0464393	17798.2	182271	0.09
0.00442192	4360.56	20513.5	48.5536	539.166	539166	286.793	4475.9	4177.51	50130.1	0.109805	0.00442192	16679.1	170811	0.09
0.158151	95520.8	8673.22	430.568	72.9017	72901.7	129.286	3438.53	3209.3	38511.6	0.0384905	0.158151	21186.1	216966	0.09
0.0391495	5067.68	19438.5	53.7001	530.892	530892	290.728	4703.05	4389.52	52674.2	0.0966968	0.0391495	17514.9	179370	0.09
0.00222105	4353.72	20525.5	48.5031	539.227	539227	286.75	4473.48	4175.25	50103	0.109951	0.00222105	16669.8	170715	0.09
0.122429	93490.3	8642.82	419.87	198.236	198236	330.655	8811.08	8223.68	98684.1	0.0499577	0.122429	20467.9	209611	0.09
